Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1154.4339	7.6004965	-1146.8334	2409.211	1.2019385	-1134.1659	8424.1771
1000	165.33973	-1151.0043	4.1888802	-1146.8154	2409.2125	1.2019378	-1137.9534	5893.4082
2000	177.85269	-1151.3227	4.5058957	-1146.8168	2409.2172	1.2019354	-1134.9353	7901.4115
3000	170.72341	-1151.1431	4.3252757	-1146.8178	2409.2256	1.2019312	-1133.2269	9038.2105
4000	190.5901	-1151.6448	4.8285979	-1146.8162	2409.2381	1.201925	-1137.7323	6040.8838
5000	179.64269	-1151.3664	4.5512456	-1146.8151	2409.2541	1.201917	-1136.982	6539.1255
6000	193.5726	-1151.7209	4.9041597	-1146.8167	2409.2732	1.2019075	-1141.177	3750.3987
7000	185.34984	-1151.5123	4.6958362	-1146.8165	2409.296	1.2018961	-1136.7689	6681.6126
8000	191.78407	-1151.6739	4.8588471	-1146.8151	2409.3225	1.2018829	-1130.7793	10663.65
9000	179.97814	-1151.3738	4.5597441	-1146.8141	2409.3527	1.2018678	-1134.9286	7903.59
10000	176.48755	-1151.2845	4.47131	-1146.8132	2409.386	1.2018512	-1140.0773	4479.1761
11000	186.94621	-1151.548	4.7362801	-1146.8117	2409.4219	1.2018333	-1142.6647	2757.6125
12000	186.81708	-1151.5436	4.7330085	-1146.8106	2409.4608	1.2018139	-1136.9268	6572.2493
13000	196.99024	-1151.7999	4.9907454	-1146.8092	2409.5027	1.201793	-1133.497	8851.8223
14000	186.3858	-1151.5312	4.722082	-1146.8091	2409.5471	1.2017708	-1136.267	7009.7511
15000	190.39991	-1151.6308	4.8237796	-1146.807	2409.5942	1.2017474	-1127.2669	12992.497
16000	184.11224	-1151.4705	4.6644816	-1146.806	2409.6439	1.2017226	-1139.1138	5114.5759
17000	200.50075	-1151.8848	5.0796842	-1146.8051	2409.6966	1.2016963	-1135.8686	7271.554
18000	173.13992	-1151.1873	4.3864978	-1146.8008	2409.752	1.2016687	-1140.9424	3895.044
19000	188.11137	-1151.5672	4.7657994	-1146.8014	2409.8104	1.2016396	-1130.4068	10900.026
20000	192.70317	-1151.6827	4.8821325	-1146.8006	2409.8715	1.2016091	-1143.3106	2320.2964
21000	180.7067	-1151.3768	4.5782022	-1146.7986	2409.9352	1.2015773	-1131.7424	10009.653
22000	187.67312	-1151.5519	4.7546963	-1146.7972	2410.0021	1.201544	-1137.4882	6188.7063
23000	181.23973	-1151.3871	4.5917066	-1146.7954	2410.0718	1.2015092	-1144.1243	1775.7259
24000	188.82152	-1151.5781	4.7837911	-1146.7943	2410.1441	1.2014732	-1140.0664	4472.4611
25000	180.93891	-1151.3739	4.5840853	-1146.7898	2410.219	1.2014358	-1146.4871	201.16889
26000	195.53694	-1151.7437	4.9539261	-1146.7898	2410.2965	1.2013972	-1144.7494	1356.2815
27000	193.6157	-1151.6939	4.9052516	-1146.7887	2410.3767	1.2013572	-1139.2135	5035.2371
28000	199.0343	-1151.8277	5.0425317	-1146.7851	2410.4598	1.2013158	-1143.0918	2454.8835
29000	182.81343	-1151.4125	4.6315761	-1146.781	2410.5454	1.2012731	-1144.7213	1368.964
30000	199.54992	-1151.835	5.0555949	-1146.7794	2410.6335	1.2012293	-1140.2901	4312.9867
31000	187.60258	-1151.5279	4.7529093	-1146.775	2410.7239	1.2011842	-1140.2333	4347.6012
32000	190.98825	-1151.6135	4.8386851	-1146.7748	2410.8172	1.2011377	-1134.5113	8150.0631
33000	195.57895	-1151.7269	4.9549906	-1146.7719	2410.9134	1.2010898	-1135.2792	7637.5299
34000	195.50851	-1151.7199	4.9532058	-1146.7666	2411.0121	1.2010406	-1143.6392	2078.284
35000	202.74224	-1151.9026	5.1364723	-1146.7661	2411.1133	1.2009902	-1144.1819	1717.1686
36000	192.6546	-1151.6422	4.8809022	-1146.7613	2411.2172	1.2009385	-1138.7148	5346.6698
37000	177.86837	-1151.2636	4.506293	-1146.7573	2411.324	1.2008853	-1143.0488	2464.1113
38000	191.90138	-1151.6184	4.8618193	-1146.7566	2411.4335	1.2008308	-1129.2557	11627.737
39000	179.74785	-1151.3076	4.5539096	-1146.7537	2411.5453	1.2007751	-1138.1585	5710.4395
40000	195.63007	-1151.7041	4.9562855	-1146.7478	2411.6592	1.2007184	-1150.2519	-2327.9171
41000	183.3099	-1151.3897	4.6441542	-1146.7455	2411.7752	1.2006606	-1138.5096	5471.2683
42000	205.01193	-1151.9389	5.1939748	-1146.7449	2411.8933	1.2006018	-1138.5847	5420.7242
43000	196.48444	-1151.7187	4.977931	-1146.7407	2412.0138	1.2005419	-1132.2541	9622.7117
44000	229.64176	-1152.5568	5.8179714	-1146.7389	2412.1366	1.2004807	-1139.2645	4964.5472
45000	181.38566	-1151.3264	4.5954037	-1146.731	2412.2619	1.2004184	-1136.7368	6637.9568
46000	196.80345	-1151.7135	4.986013	-1146.7275	2412.3902	1.2003545	-1146.2137	341.23248
47000	184.95386	-1151.4074	4.6858039	-1146.7216	2412.5211	1.2002894	-1146.9107	-125.53328
48000	193.97055	-1151.6334	4.9142416	-1146.7192	2412.6548	1.2002229	-1143.0086	2464.0859
49000	202.0531	-1151.8359	5.1190129	-1146.7169	2412.7914	1.2001549	-1131.666	9994.2838
50000	194.60697	-1151.6423	4.9303654	-1146.7119	2412.9308	1.2000856	-1138.8165	5242.5196
51000	192.75615	-1151.5907	4.8834748	-1146.7073	2413.0733	1.2000147	-1130.5829	10705.882
52000	197.50531	-1151.7073	5.0037946	-1146.7035	2413.219	1.1999423	-1140.3144	4241.8835
53000	224.92858	-1152.4008	5.6985631	-1146.7023	2413.3678	1.1998683	-1137.7922	5915.1939
54000	203.81163	-1151.8587	5.1635653	-1146.6951	2413.5198	1.1997927	-1144.4803	1470.2716
55000	217.18144	-1152.1948	5.5022892	-1146.6925	2413.6749	1.1997156	-1141.8563	3210.2331
56000	204.75645	-1151.8714	5.1875022	-1146.6839	2413.8331	1.199637	-1133.5449	8720.9948
57000	191.68772	-1151.5352	4.8564062	-1146.6788	2413.9945	1.1995568	-1138.5104	5421.4472
58000	219.2748	-1152.2347	5.5553244	-1146.6794	2414.1592	1.1994749	-1141.3851	3513.589
59000	197.59924	-1151.6757	5.0061744	-1146.6695	2414.327	1.1993916	-1132.1056	9664.7815
60000	224.64932	-1152.3606	5.6914879	-1146.6691	2414.4978	1.1993068	-1145.4996	776.03144
61000	207.4903	-1151.9166	5.2567645	-1146.6599	2414.6719	1.1992203	-1134.562	8027.1079
62000	210.16256	-1151.9817	5.3244661	-1146.6572	2414.8491	1.1991323	-1141.4834	3432.6947
63000	219.11048	-1152.2041	5.5511616	-1146.653	2415.0291	1.1990429	-1140.4185	4136.0318
64000	189.07604	-1151.4359	4.7902393	-1146.6456	2415.2124	1.1989519	-1143.8756	1837.5309
65000	207.13108	-1151.8882	5.2476634	-1146.6406	2415.3982	1.1988597	-1138.5523	5365.0886
66000	200.97256	-1151.7268	5.0916375	-1146.6351	2415.5869	1.198766	-1126.7817	13168.127
67000	213.05483	-1152.0258	5.3977417	-1146.6281	2415.779	1.1986707	-1135.9113	7107.521
68000	215.76395	-1152.0916	5.4663772	-1146.6252	2415.9742	1.1985738	-1145.9825	426.26808
69000	227.89698	-1152.3918	5.7737673	-1146.618	2416.1726	1.1984754	-1133.2325	8875.9961
70000	208.3292	-1151.8921	5.278018	-1146.614	2416.3748	1.1983751	-1140.0943	4322.8856
71000	204.03176	-1151.7766	5.1691423	-1146.6074	2416.5809	1.198273	-1129.928	11058.341
72000	207.54985	-1151.8588	5.2582731	-1146.6005	2416.7901	1.1981692	-1140.0815	4321.6837
73000	208.81075	-1151.8868	5.2902179	-1146.5966	2417.0026	1.1980639	-1129.3389	11439.728
74000	219.68026	-1152.1589	5.5655967	-1146.5933	2417.2185	1.1979569	-1140.5206	4025.0973
75000	229.9703	-1152.4144	5.826295	-1146.5881	2417.4374	1.1978484	-1144.3745	1467.1294
76000	228.11572	-1152.3573	5.7793091	-1146.578	2417.6593	1.1977385	-1133.9163	8390.8562
77000	205.84802	-1151.7846	5.2151571	-1146.5694	2417.8842	1.197627	-1137.8307	5790.5635
78000	214.83379	-1152.0091	5.4428116	-1146.5662	2418.1123	1.1975141	-1137.5466	5976.1481
79000	228.43145	-1152.3472	5.7873082	-1146.5599	2418.3431	1.1973998	-1136.5718	6617.1895
80000	200.07587	-1151.6211	5.0689198	-1146.5522	2418.5768	1.1972841	-1129.7517	11129.428
81000	207.40823	-1151.8006	5.254685	-1146.5459	2418.8138	1.1971668	-1142.166	2901.1602
82000	218.1377	-1152.0702	5.526516	-1146.5437	2419.0536	1.1970481	-1137.3567	6084.7004
83000	214.02005	-1151.9584	5.4221954	-1146.5362	2419.2965	1.1969279	-1140.2301	4176.1706
84000	224.15335	-1152.207	5.6789225	-1146.528	2419.5424	1.1968063	-1139.2814	4798.5909
85000	200.92109	-1151.6135	5.0903335	-1146.5232	2419.7911	1.1966832	-1141.7653	3150.2505
86000	218.1142	-1152.0432	5.5259206	-1146.5173	2420.043	1.1965587	-1139.0761	4926.4282
