Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1155.4558	7.6004965	-1147.8553	2409.211	1.2019385	-1132.1155	10467.316
1000	148.71359	-1151.606	3.7676571	-1147.8383	2409.2132	1.2019374	-1128.9437	12565.343
2000	166.03096	-1152.047	4.2063924	-1147.8406	2409.2197	1.2019342	-1134.1738	9088.7125
3000	163.33439	-1151.9757	4.1380749	-1147.8376	2409.2304	1.2019289	-1138.9116	5935.9782
4000	171.97733	-1152.1962	4.3570438	-1147.8391	2409.2452	1.2019214	-1134.1251	9120.0121
5000	157.4347	-1151.825	3.9886062	-1147.8364	2409.2646	1.2019118	-1135.5556	8166.7985
6000	170.72454	-1152.1636	4.3253042	-1147.8383	2409.2884	1.2018999	-1136.39	7613.1505
7000	188.22223	-1152.6067	4.7686081	-1147.8381	2409.3165	1.2018859	-1140.332	4991.4801
8000	180.40755	-1152.4085	4.5706232	-1147.8379	2409.3486	1.2018699	-1130.2095	11722.618
9000	170.86811	-1152.1648	4.3289415	-1147.8359	2409.3856	1.2018514	-1132.6566	10093.818
10000	178.11403	-1152.3465	4.5125168	-1147.834	2409.4277	1.2018304	-1134.5046	8863.5316
11000	176.97518	-1152.3171	4.4836641	-1147.8334	2409.4742	1.2018072	-1133.7223	9383.1681
12000	200.20962	-1152.9051	5.0723085	-1147.8328	2409.5249	1.2017819	-1125.1862	15058.476
13000	179.63838	-1152.3817	4.5511364	-1147.8306	2409.5801	1.2017544	-1141.8148	3999.9965
14000	200.41418	-1152.9097	5.077491	-1147.8322	2409.6401	1.2017245	-1132.6328	10106.157
15000	200.77792	-1152.9171	5.0867064	-1147.8304	2409.7049	1.2016922	-1125.0474	15148.125
16000	179.51286	-1152.3762	4.5479562	-1147.8283	2409.7742	1.2016576	-1136.7288	7379.6875
17000	195.24876	-1152.7751	4.9466251	-1147.8285	2409.8482	1.2016207	-1132.5631	10149.086
18000	177.62139	-1152.3259	4.5000358	-1147.8258	2409.9264	1.2015817	-1138.3955	6269.5051
19000	200.17628	-1152.898	5.0714638	-1147.8265	2410.0086	1.2015408	-1132.9961	9859.2827
20000	193.07054	-1152.7148	4.89144	-1147.8234	2410.0947	1.2014978	-1135.4275	8240.517
21000	198.8325	-1152.861	5.037419	-1147.8236	2410.1848	1.2014529	-1135.4998	8192.2867
