Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1155.1546	7.6004965	-1147.5541	2409.211	1.2019385	-1138.4384	6062.1614
1000	147.37882	-1151.2715	3.7338406	-1147.5377	2409.2123	1.2019379	-1138.5347	5987.1931
2000	171.74224	-1151.888	4.3510876	-1147.5369	2409.2161	1.201936	-1144.5306	1999.2978
3000	176.26289	-1152.0028	4.4656183	-1147.5372	2409.2218	1.2019331	-1140.9172	4402.3818
4000	166.63571	-1151.7583	4.2217137	-1147.5366	2409.229	1.2019296	-1138.7894	5817.0254
5000	177.87195	-1152.0429	4.5063837	-1147.5365	2409.238	1.2019251	-1145.363	1445.3999
6000	167.52613	-1151.7782	4.2442725	-1147.5339	2409.2489	1.2019196	-1138.4852	6017.4753
7000	176.77753	-1152.0139	4.4786566	-1147.5353	2409.262	1.2019131	-1137.0345	6983.0931
8000	176.1616	-1151.9958	4.4630521	-1147.5328	2409.2768	1.2019057	-1139.1675	5562.9409
9000	180.91464	-1152.1165	4.5834703	-1147.533	2409.2935	1.2018974	-1143.2665	2837.2499
10000	184.44539	-1152.2055	4.6729218	-1147.5326	2409.3118	1.2018882	-1140.269	4830.2289
11000	181.77919	-1152.1401	4.6053737	-1147.5347	2409.3321	1.2018781	-1142.7688	3169.3074
12000	178.22826	-1152.0464	4.5154108	-1147.531	2409.354	1.2018672	-1140.7341	4519.8068
13000	184.08014	-1152.1949	4.6636682	-1147.5312	2409.3772	1.2018556	-1147.0448	323.46185
14000	174.26802	-1151.9435	4.4150782	-1147.5284	2409.4021	1.2018432	-1145.1217	1600.3854
15000	178.73529	-1152.0554	4.5282564	-1147.5271	2409.4286	1.20183	-1150.0257	-1661.4418
16000	198.52655	-1152.5564	5.029668	-1147.5267	2409.4563	1.2018161	-1140.4594	4699.4688
17000	184.59601	-1152.2009	4.6767377	-1147.5241	2409.4852	1.2018017	-1142.3847	3417.4606
18000	182.85721	-1152.1554	4.6326853	-1147.5228	2409.5154	1.2017867	-1142.5941	3277.2357
19000	182.08729	-1152.1333	4.6131793	-1147.5201	2409.5466	1.2017711	-1146.4025	743.13498
20000	181.36664	-1152.1145	4.5949216	-1147.5196	2409.5791	1.2017549	-1141.5177	3990.8034
21000	182.88912	-1152.152	4.6334937	-1147.5185	2409.6128	1.2017381	-1144.6855	1883.7009
22000	183.70368	-1152.1708	4.6541305	-1147.5167	2409.6478	1.2017207	-1136.302	7456.6106
23000	172.45917	-1151.8813	4.369251	-1147.5121	2409.6841	1.2017025	-1142.9374	3041.6465
24000	194.98009	-1152.4524	4.9398184	-1147.5126	2409.7217	1.2016838	-1146.8103	466.94389
25000	170.09078	-1151.8182	4.3092479	-1147.509	2409.7608	1.2016643	-1142.9692	3018.387
26000	180.32584	-1152.0752	4.5685532	-1147.5066	2409.8012	1.2016441	-1145.6346	1244.5895
27000	183.27138	-1152.1473	4.6431783	-1147.5042	2409.8428	1.2016234	-1142.0624	3617.9116
28000	170.22124	-1151.8152	4.3125533	-1147.5026	2409.8856	1.2016021	-1140.4377	4696.992
29000	187.31033	-1152.2444	4.7455051	-1147.4989	2409.9298	1.20158	-1137.6387	6555.3341
30000	174.0008	-1151.9023	4.4083083	-1147.4939	2409.9755	1.2015572	-1144.663	1882.0193
31000	175.60918	-1151.9419	4.4490566	-1147.4928	2410.0225	1.2015338	-1148.4297	-622.8539
32000	184.5036	-1152.1647	4.6743966	-1147.4903	2410.0706	1.2015098	-1140.6451	4550.5819
33000	192.38625	-1152.3631	4.8741034	-1147.489	2410.1197	1.2014853	-1149.017	-1015.7906
34000	183.37994	-1152.1309	4.6459286	-1147.485	2410.1702	1.2014602	-1136.0906	7574.464
35000	190.59464	-1152.311	4.8287129	-1147.4823	2410.2222	1.2014342	-1134.3801	8709.5965
36000	181.1767	-1152.0679	4.5901095	-1147.4778	2410.2754	1.2014077	-1144.8406	1752.9974
37000	175.83974	-1151.9299	4.4548977	-1147.475	2410.3299	1.2013806	-1139.5439	5271.9359
38000	180.65487	-1152.0474	4.5768891	-1147.4705	2410.3856	1.2013528	-1139.6729	5183.0166
39000	168.54667	-1151.7379	4.2701279	-1147.4677	2410.4427	1.2013244	-1149.9741	-1665.9091
