Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1157.4553	7.6004965	-1149.8548	2852.5005	1.0151527	-1143.9782	3300.7179
1000	158.23921	-1153.8467	4.0089887	-1149.8377	2852.5009	1.0151525	-1147.9943	1035.3987
2000	153.0281	-1153.7142	3.8769653	-1149.8372	2852.5016	1.0151523	-1148.8959	528.68468
3000	152.42585	-1153.6965	3.8617071	-1149.8348	2852.5028	1.0151519	-1151.5538	-965.48931
4000	158.48682	-1153.8506	4.0152617	-1149.8354	2852.5045	1.0151513	-1147.5708	1271.9326
5000	150.34389	-1153.6433	3.8089607	-1149.8344	2852.5068	1.0151504	-1150.7445	-511.21474
6000	162.33005	-1153.9468	4.1126298	-1149.8342	2852.5097	1.0151494	-1146.3625	1949.9544
7000	153.84388	-1153.7343	3.897633	-1149.8367	2852.5128	1.0151483	-1147.2067	1477.1889
8000	146.31214	-1153.5396	3.7068163	-1149.8327	2852.5167	1.0151469	-1148.8879	530.68716
9000	140.42942	-1153.3898	3.5577778	-1149.832	2852.5211	1.0151453	-1150.9437	-624.39443
10000	147.86121	-1153.5773	3.7460621	-1149.8312	2852.5258	1.0151437	-1146.5358	1850.9112
11000	144.90473	-1153.4994	3.6711596	-1149.8282	2852.5315	1.0151417	-1152.8836	-1716.1184
12000	157.16436	-1153.8134	3.9817573	-1149.8316	2852.5377	1.0151394	-1150.2345	-226.27637
13000	161.75919	-1153.9282	4.0981672	-1149.8301	2852.5442	1.0151371	-1150.0643	-131.59345
14000	144.29971	-1153.4806	3.6558315	-1149.8247	2852.5513	1.0151346	-1148.4604	766.28372
15000	154.85783	-1153.751	3.9233213	-1149.8277	2852.5591	1.0151318	-1155.3482	-3100.6598
16000	143.78318	-1153.4683	3.6427452	-1149.8255	2852.5674	1.0151289	-1149.8341	-4.8295983
17000	154.75528	-1153.7425	3.9207233	-1149.8218	2852.5761	1.0151257	-1152.1345	-1298.9879
18000	152.6253	-1153.6865	3.8667601	-1149.8198	2852.5855	1.0151224	-1145.1107	2644.9061
19000	159.5012	-1153.8612	4.0409612	-1149.8202	2852.5957	1.0151188	-1153.3692	-1993.3094
20000	149.09497	-1153.5957	3.7773193	-1149.8183	2852.6063	1.015115	-1148.458	764.06066
21000	154.48575	-1153.7308	3.9138948	-1149.8169	2852.6174	1.0151111	-1156.9751	-4020.4238
22000	153.29899	-1153.6966	3.883828	-1149.8128	2852.629	1.0151069	-1149.3575	255.69368
23000	147.80753	-1153.5564	3.7447022	-1149.8117	2852.6408	1.0151027	-1145.2476	2563.3993
24000	148.10479	-1153.5618	3.7522332	-1149.8095	2852.6533	1.0150983	-1157.9332	-4562.6353
25000	158.02894	-1153.8105	4.0036613	-1149.8068	2852.6661	1.0150937	-1147.01	1570.8304
26000	149.65829	-1153.5955	3.791591	-1149.8039	2852.6795	1.015089	-1154.539	-2659.4118
27000	149.69674	-1153.5923	3.7925651	-1149.7997	2852.694	1.0150838	-1148.7099	612.06891
28000	155.35733	-1153.7347	3.9359762	-1149.7987	2852.7087	1.0150786	-1144.6763	2876.9351
29000	146.30021	-1153.5034	3.7065142	-1149.7969	2852.724	1.0150731	-1150.9673	-657.33982
30000	144.61439	-1153.4558	3.6638039	-1149.7919	2852.7396	1.0150676	-1147.5327	1268.8466
31000	143.30375	-1153.4196	3.6305989	-1149.789	2852.7557	1.0150618	-1144.3563	3051.1238
32000	160.96179	-1153.8667	4.077965	-1149.7887	2852.7722	1.015056	-1148.374	794.52779
33000	151.14758	-1153.6132	3.8293223	-1149.7839	2852.7888	1.0150501	-1144.9863	2694.4024
34000	155.64662	-1153.7228	3.9433054	-1149.7795	2852.8059	1.015044	-1150.5699	-443.87862
35000	161.04081	-1153.861	4.079967	-1149.781	2852.8235	1.0150377	-1153.8247	-2270.9715
36000	149.72144	-1153.5669	3.793191	-1149.7737	2852.8416	1.0150313	-1146.9414	1590.6459
37000	152.94223	-1153.6442	3.8747897	-1149.7694	2852.8598	1.0150248	-1156.4399	-3746.1939
38000	155.29957	-1153.7028	3.9345128	-1149.7683	2852.8784	1.0150182	-1145.6751	2298.7242
39000	160.23142	-1153.8227	4.0594612	-1149.7632	2852.8973	1.0150115	-1149.0008	428.15145
40000	149.82591	-1153.5536	3.7958378	-1149.7578	2852.9165	1.0150046	-1154.3923	-2602.728
41000	163.30827	-1153.8935	4.1374131	-1149.7561	2852.9362	1.0149976	-1146.4078	1880.364
42000	153.85171	-1153.6509	3.8978314	-1149.7531	2852.9563	1.0149905	-1149.9113	-88.882122
43000	154.20727	-1153.6541	3.9068394	-1149.7473	2852.9768	1.0149832	-1144.2681	3076.9794
44000	160.37411	-1153.8073	4.0630761	-1149.7442	2852.9976	1.0149758	-1143.9814	3236.2912
45000	147.28961	-1153.4699	3.7315807	-1149.7384	2853.0191	1.0149681	-1147.6279	1185.2045
46000	148.23164	-1153.4915	3.7554468	-1149.736	2853.0409	1.0149604	-1157.954	-4614.9367
47000	167.41921	-1153.9724	4.2415638	-1149.7308	2853.0629	1.0149526	-1139.1982	5914.7262
48000	167.52959	-1153.9725	4.2443601	-1149.7282	2853.0855	1.0149445	-1149.0717	368.64593
49000	158.71098	-1153.7427	4.0209407	-1149.7217	2853.1085	1.0149363	-1154.5447	-2708.3912
50000	160.27359	-1153.7761	4.0605294	-1149.7155	2853.1318	1.014928	-1145.8574	2166.5429
51000	157.74575	-1153.7074	3.9964868	-1149.7109	2853.1557	1.0149196	-1146.9175	1568.6027
52000	159.78385	-1153.7562	4.0481219	-1149.7081	2853.1801	1.0149109	-1150.7696	-596.09495
53000	156.51446	-1153.6659	3.9652921	-1149.7006	2853.2051	1.014902	-1154.9524	-2949.0398
54000	154.10814	-1153.5987	3.904328	-1149.6944	2853.2306	1.0148929	-1154.2373	-2550.9862
55000	144.87592	-1153.3586	3.6704298	-1149.6881	2853.2568	1.0148836	-1148.0645	911.69875
