Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1155.0981	7.6004965	-1147.4976	2409.211	1.2019385	-1137.3943	6718.8551
1000	150.08037	-1151.2844	3.8022844	-1147.4821	2409.2122	1.2019379	-1139.7529	5140.0989
2000	149.11941	-1151.2569	3.7779386	-1147.479	2409.2154	1.2019363	-1145.3685	1403.5202
3000	145.58375	-1151.1681	3.6883626	-1147.4797	2409.2206	1.2019337	-1147.659	-119.21969
4000	160.37902	-1151.544	4.0632006	-1147.4808	2409.2281	1.20193	-1144.0251	2298.1172
5000	150.14256	-1151.2818	3.80386	-1147.4779	2409.2376	1.2019252	-1141.2067	4170.4573
6000	169.83556	-1151.7812	4.3027821	-1147.4784	2409.2491	1.2019195	-1139.5176	5293.987
7000	165.90906	-1151.6806	4.2033042	-1147.4773	2409.2625	1.2019128	-1136.3702	7386.3114
8000	172.42162	-1151.8447	4.3682998	-1147.4764	2409.2779	1.2019051	-1137.3967	6703.016
9000	189.15797	-1152.2707	4.7923151	-1147.4784	2409.2952	1.2018965	-1141.8718	3728.3958
10000	172.70337	-1151.8498	4.3754378	-1147.4744	2409.3144	1.2018869	-1138.3814	6046.7265
11000	168.40602	-1151.7425	4.2665646	-1147.476	2409.3358	1.2018762	-1136.4647	7322.328
12000	174.51571	-1151.8959	4.4213534	-1147.4745	2409.3592	1.2018646	-1139.6141	5227.0733
13000	168.75033	-1151.748	4.2752878	-1147.4727	2409.3849	1.2018517	-1140.5307	4616.199
14000	178.88264	-1152.0031	4.5319897	-1147.4711	2409.4127	1.2018379	-1146.4	712.26738
15000	168.5783	-1151.74	4.2709292	-1147.4691	2409.4428	1.2018229	-1136.0458	7595.9557
16000	163.21433	-1151.602	4.1350331	-1147.4669	2409.4752	1.2018067	-1144.456	2002.1214
17000	187.9421	-1152.2298	4.761511	-1147.4683	2409.5101	1.2017893	-1142.0958	3572.4038
18000	173.22644	-1151.8547	4.38869	-1147.466	2409.5474	1.2017707	-1145.2087	1500.9492
19000	172.22466	-1151.8264	4.3633097	-1147.4631	2409.5867	1.2017511	-1141.9737	3649.9608
20000	169.84912	-1151.7668	4.3031255	-1147.4636	2409.6282	1.2017304	-1139.8051	5092.1756
21000	178.71184	-1151.9883	4.5276624	-1147.4606	2409.6717	1.2017087	-1143.1405	2872.4387
22000	168.33571	-1151.7231	4.2647832	-1147.4583	2409.7172	1.201686	-1133.125	9529.9574
23000	178.31755	-1151.9744	4.5176731	-1147.4568	2409.7651	1.2016621	-1141.5887	3901.5067
24000	165.34159	-1151.6437	4.1889272	-1147.4548	2409.8152	1.2016372	-1140.2622	4782.0582
25000	161.22533	-1151.5363	4.0846419	-1147.4517	2409.8673	1.2016112	-1141.8865	3699.9534
26000	176.57655	-1151.9217	4.4735648	-1147.4481	2409.9216	1.2015841	-1149.5241	-1380.1878
27000	170.92008	-1151.7768	4.3302584	-1147.4466	2409.978	1.201556	-1145.7566	1123.5494
28000	169.69938	-1151.7434	4.2993319	-1147.4441	2410.0367	1.2015267	-1138.5899	5886.1921
29000	174.23055	-1151.8542	4.414129	-1147.44	2410.0977	1.2014963	-1141.8548	3712.9593
30000	163.0846	-1151.5686	4.1317466	-1147.4369	2410.1609	1.2014648	-1132.2427	10100.448
31000	168.05951	-1151.6916	4.2577858	-1147.4338	2410.2262	1.2014323	-1139.6271	5189.4426
32000	173.62004	-1151.8349	4.3986617	-1147.4362	2410.2936	1.2013987	-1144.5703	1905.0285
33000	180.45092	-1152.0031	4.571722	-1147.4314	2410.3631	1.201364	-1145.7999	1084.5078
34000	175.24217	-1151.8669	4.4397582	-1147.4272	2410.4348	1.2013283	-1141.8512	3706.2549
35000	174.0496	-1151.8336	4.4095445	-1147.4241	2410.5087	1.2012914	-1144.2801	2089.6719
36000	178.03085	-1151.9296	4.5104094	-1147.4192	2410.5846	1.2012536	-1130.0401	11550.879
37000	187.52985	-1152.1687	4.7510665	-1147.4176	2410.6625	1.2012148	-1145.968	963.4901
38000	172.323	-1151.7805	4.3658011	-1147.4147	2410.7422	1.2011751	-1145.3812	1351.4652
39000	178.99807	-1151.9474	4.5349141	-1147.4124	2410.8239	1.2011344	-1138.9124	5648.9393
40000	169.16188	-1151.6905	4.2857142	-1147.4047	2410.9079	1.2010926	-1147.967	-373.66388
41000	172.83191	-1151.7827	4.3786944	-1147.404	2410.9938	1.2010497	-1145.1407	1504.0483
42000	165.24589	-1151.5852	4.1865028	-1147.3987	2411.0818	1.2010059	-1142.7171	3110.9933
43000	174.83112	-1151.827	4.4293443	-1147.3977	2411.1719	1.200961	-1134.5386	8544.6245
44000	163.12672	-1151.5235	4.1328136	-1147.3907	2411.2641	1.2009151	-1146.7631	417.02575
45000	184.45391	-1152.0624	4.6731376	-1147.3892	2411.3586	1.2008681	-1137.031	6882.3351
46000	190.93487	-1152.223	4.8373328	-1147.3857	2411.4553	1.2008199	-1147.8072	-280.10029
