Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-828.51522	6.5534894	-821.96173	1507.0168	1.2815577	-803.87304	19230.888
1000	163.26541	-825.50633	3.5665271	-821.9398	1507.0189	1.2815559	-806.4487	16469.252
2000	164.95672	-825.54462	3.6034738	-821.94114	1507.0253	1.2815505	-806.44324	16476.415
3000	157.71067	-825.38311	3.4451841	-821.93793	1507.0359	1.2815415	-803.53706	19562.534
4000	160.2825	-825.43803	3.5013655	-821.93667	1507.0509	1.2815287	-803.13876	19984.44
5000	158.67264	-825.4033	3.4661982	-821.9371	1507.0704	1.2815121	-807.94234	14877.917
6000	169.31271	-825.63705	3.6986302	-821.93842	1507.094	1.2814921	-804.3901	18655.451
7000	189.99986	-826.08883	4.1505403	-821.93829	1507.122	1.2814683	-806.70709	16191.834
8000	177.71681	-825.81956	3.8822174	-821.93734	1507.1547	1.2814405	-804.86611	18147.521
9000	182.70381	-825.92722	3.9911583	-821.93606	1507.1921	1.2814086	-807.14432	15723.933
10000	171.17107	-825.67379	3.7392258	-821.93456	1507.2341	1.2813729	-805.57071	17394.63
11000	189.17731	-826.06712	4.1325717	-821.93455	1507.2804	1.2813336	-805.15963	17831.045
12000	210.6382	-826.54027	4.6013841	-821.93888	1507.3307	1.2812908	-802.25176	20925.898
13000	195.26774	-826.20204	4.2656168	-821.93643	1507.385	1.2812447	-809.11817	13624.327
14000	199.28317	-826.2904	4.3533337	-821.93706	1507.4429	1.2811954	-807.0769	15794.037
15000	197.04038	-826.23336	4.30434	-821.92902	1507.5042	1.2811434	-802.08026	21095.272
16000	200.27309	-826.30568	4.3749586	-821.93072	1507.5691	1.2810882	-806.60826	16284.022
17000	188.67795	-826.05104	4.1216632	-821.92938	1507.6379	1.2810297	-809.15842	13571.777
18000	203.42384	-826.37473	4.4437865	-821.93094	1507.7107	1.2809679	-807.50567	15329.092
19000	197.48152	-826.24446	4.3139768	-821.93048	1507.7872	1.2809028	-809.04603	13691.033
20000	206.11788	-826.43231	4.5026379	-821.92967	1507.8677	1.2808345	-804.18768	18851.656
21000	194.3069	-826.17075	4.2446274	-821.92612	1507.9519	1.280763	-807.48662	15341.749
22000	222.22939	-826.78308	4.8545932	-821.92849	1508.0395	1.2806886	-810.91584	11700.094
23000	219.37006	-826.72164	4.7921312	-821.92951	1508.1303	1.2806114	-812.84974	9645.9824
24000	221.59617	-826.76725	4.8407605	-821.92649	1508.2246	1.2805314	-813.03514	9445.2226
25000	214.91934	-826.62268	4.6949054	-821.92777	1508.3221	1.2804486	-807.37332	15460.099
26000	214.78158	-826.61358	4.691896	-821.92169	1508.4229	1.280363	-808.17843	14597.446
27000	224.37166	-826.8246	4.901391	-821.92321	1508.527	1.2802747	-804.04211	18991.156
28000	237.04456	-827.1005	5.17823	-821.92227	1508.6342	1.2801837	-805.22223	17735.512
29000	218.46773	-826.69144	4.7724197	-821.91902	1508.7445	1.2800901	-814.84519	7511.8901
30000	220.47254	-826.73311	4.8162148	-821.91689	1508.858	1.2799939	-808.42107	14330.505
31000	213.42862	-826.58088	4.6623406	-821.91854	1508.9746	1.279895	-810.2937	12342.853
