Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-828.60901	6.5534894	-822.05553	1507.0168	1.2815577	-806.13756	16923.101
1000	152.63405	-825.36478	3.3342854	-822.0305	1507.0188	1.281556	-803.91516	19259.193
2000	177.44048	-825.90963	3.8761809	-822.03345	1507.0244	1.2815512	-804.02228	19148.378
3000	170.52069	-825.75409	3.7250185	-822.02907	1507.0339	1.2815432	-804.41206	18729.21
4000	183.58852	-826.04212	4.0104848	-822.03163	1507.0471	1.2815319	-805.21345	17879.8
5000	193.69116	-826.26166	4.2311765	-822.03048	1507.0642	1.2815174	-812.01267	10650.05
6000	206.0891	-826.53559	4.502009	-822.03358	1507.0849	1.2814998	-808.52137	14364.789
7000	215.16328	-826.73294	4.7002342	-822.03271	1507.1093	1.281479	-804.25067	18903.708
8000	198.18488	-826.35856	4.3293416	-822.02922	1507.1379	1.2814547	-807.58864	15351.192
9000	213.51082	-826.69898	4.6641363	-822.03484	1507.1707	1.2814268	-808.55117	14333.622
10000	220.50853	-826.84691	4.8170011	-822.02991	1507.2079	1.2813952	-801.04706	22304.965
11000	200.45123	-826.40942	4.37885	-822.03057	1507.2493	1.28136	-806.68172	16315.521
12000	207.26651	-826.55828	4.5277295	-822.03055	1507.295	1.2813212	-807.15398	15813.024
13000	183.03289	-826.02569	3.998347	-822.02734	1507.3448	1.2812788	-802.42152	20839.288
14000	200.08317	-826.40114	4.3708097	-822.03033	1507.3989	1.2812328	-799.56266	23880.321
15000	206.0176	-826.53125	4.5004472	-822.0308	1507.4572	1.2811833	-804.47807	18655.634
16000	213.47446	-826.69319	4.6633421	-822.02985	1507.5198	1.2811301	-804.56054	18566.194
17000	215.73148	-826.74103	4.7126466	-822.02838	1507.5868	1.2810732	-805.64569	17410.585
18000	214.39608	-826.7102	4.6834747	-822.02673	1507.658	1.2810127	-803.22758	19977.71
19000	209.75429	-826.60764	4.582075	-822.02557	1507.7335	1.2809485	-804.08108	19068.516
20000	231.80454	-827.09318	5.063762	-822.02942	1507.8135	1.2808806	-806.48155	16520.898
21000	197.4008	-826.33976	4.3122134	-822.02755	1507.8976	1.2808091	-803.40624	19785.578
22000	201.46307	-826.42429	4.4009536	-822.02333	1507.9857	1.2807343	-804.11928	19022.368
23000	212.22546	-826.66298	4.6360575	-822.02692	1508.0779	1.280656	-800.49725	22873.043
24000	207.34732	-826.55106	4.5294948	-822.02157	1508.1745	1.280574	-811.66419	11002.935
25000	226.68351	-826.9813	4.9518932	-822.02941	1508.2753	1.2804884	-805.51408	17543.522
26000	198.84145	-826.36708	4.3436843	-822.02339	1508.3803	1.2803992	-809.59159	13204.854
27000	201.47133	-826.42374	4.4011341	-822.02261	1508.4896	1.2803065	-798.90273	24555.774
