Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1155.9763	7.6004965	-1148.3758	2409.211	1.2019385	-1138.8711	6320.8384
1000	168.45497	-1152.6299	4.2678048	-1148.3621	2409.2121	1.201938	-1141.3101	4689.7454
2000	151.16894	-1152.1903	3.8298633	-1148.3604	2409.2152	1.2019364	-1137.7381	7064.0238
3000	150.46084	-1152.171	3.8119237	-1148.3591	2409.2204	1.2019338	-1140.495	5229.7675
4000	149.311	-1152.1405	3.7827924	-1148.3577	2409.2282	1.20193	-1138.308	6683.2188
5000	177.70349	-1152.8605	4.5021159	-1148.3583	2409.2385	1.2019248	-1139.2095	6084.114
6000	164.01611	-1152.5127	4.1553464	-1148.3573	2409.2513	1.2019184	-1145.5889	1840.9929
7000	157.41957	-1152.3449	3.9882231	-1148.3567	2409.2663	1.2019109	-1149.4119	-701.73181
8000	166.81375	-1152.5838	4.2262244	-1148.3576	2409.2839	1.2019021	-1142.6944	3765.9986
9000	164.3057	-1152.5183	4.1626829	-1148.3556	2409.304	1.2018921	-1146.2124	1425.2573
10000	158.77055	-1152.378	4.0224501	-1148.3555	2409.3263	1.201881	-1137.282	7363.7795
11000	162.17129	-1152.4622	4.1086077	-1148.3536	2409.3512	1.2018686	-1139.6607	5780.5921
12000	166.88709	-1152.5801	4.2280825	-1148.352	2409.3786	1.2018549	-1151.0054	-1764.4042
13000	158.64447	-1152.37	4.0192559	-1148.3507	2409.4086	1.20184	-1147.1606	791.35276
14000	162.332	-1152.4638	4.1126795	-1148.3511	2409.4408	1.2018239	-1139.3236	6002.9519
15000	155.8829	-1152.2987	3.9492915	-1148.3494	2409.4759	1.2018064	-1144.625	2476.5807
16000	166.87277	-1152.5761	4.2277196	-1148.3484	2409.5136	1.2017876	-1135.6034	8474.6253
17000	164.11148	-1152.5031	4.1577624	-1148.3453	2409.5539	1.2017675	-1145.6352	1802.0175
18000	156.56069	-1152.3111	3.9664633	-1148.3447	2409.5966	1.2017462	-1131.3979	11268.164
19000	155.94289	-1152.2921	3.9508113	-1148.3413	2409.642	1.2017235	-1134.8966	8939.4027
20000	154.37545	-1152.2524	3.9111003	-1148.3413	2409.6899	1.2016996	-1147.1117	817.51391
21000	160.17911	-1152.3979	4.0581359	-1148.3398	2409.7403	1.2016745	-1139.988	5552.9229
22000	172.56112	-1152.7126	4.371834	-1148.3407	2409.7937	1.2016479	-1141.9822	4227.5222
23000	156.45417	-1152.301	3.9637646	-1148.3373	2409.8496	1.20162	-1143.5077	3210.9049
24000	155.62577	-1152.2743	3.942777	-1148.3315	2409.9077	1.201591	-1148.0339	197.89119
25000	162.32086	-1152.4463	4.1123971	-1148.3339	2409.9684	1.2015608	-1142.4767	3893.912
26000	165.06553	-1152.512	4.1819332	-1148.33	2410.0313	1.2015294	-1137.9252	6917.0904
27000	164.03747	-1152.4848	4.1558875	-1148.3289	2410.0967	1.2014968	-1142.0303	4187.1643
28000	170.16956	-1152.6365	4.3112439	-1148.3252	2410.1643	1.2014631	-1138.6951	6401.6847
29000	164.18842	-1152.4832	4.1597116	-1148.3235	2410.2345	1.2014281	-1142.8705	3624.7744
30000	160.70543	-1152.3912	4.0714703	-1148.3197	2410.3071	1.2013919	-1147.0334	855.01664
31000	162.27893	-1152.4292	4.1113349	-1148.3179	2410.3822	1.2013545	-1135.4311	8565.8057
32000	156.69967	-1152.2844	3.9699843	-1148.3144	2410.4596	1.2013159	-1145.9134	1595.8857
33000	166.61644	-1152.534	4.2212256	-1148.3128	2410.5396	1.201276	-1137.8961	6923.5004
34000	150.20742	-1152.1122	3.8055033	-1148.3066	2410.6222	1.2012349	-1140.9067	4918.2602
35000	164.76424	-1152.4782	4.1743001	-1148.3039	2410.7071	1.2011926	-1138.3724	6600.531
36000	157.1876	-1152.2852	3.9823459	-1148.3029	2410.7945	1.2011491	-1137.2148	7368.9599
37000	159.19646	-1152.3319	4.0332405	-1148.2987	2410.8841	1.2011044	-1142.6718	3739.3998
38000	153.69481	-1152.1901	3.8938562	-1148.2962	2410.9763	1.2010585	-1140.8089	4975.5582
39000	157.98063	-1152.2946	4.0024375	-1148.2922	2411.0709	1.2010114	-1132.1477	10728.144
40000	153.04476	-1152.1646	3.8773873	-1148.2872	2411.1681	1.2009629	-1140.7269	5023.7185
41000	164.1045	-1152.4436	4.1575857	-1148.286	2411.2678	1.2009133	-1148.3011	-10.081616
42000	159.52882	-1152.3243	4.0416608	-1148.2826	2411.3702	1.2008623	-1142.9207	3562.6244
43000	156.7705	-1152.2482	3.9717789	-1148.2764	2411.475	1.2008101	-1144.9586	2204.3617
44000	161.6002	-1152.3672	4.0941393	-1148.2731	2411.582	1.2007568	-1138.5148	6483.1072
45000	160.05854	-1152.3247	4.0550814	-1148.2696	2411.6917	1.2007022	-1138.9096	6218.2402
46000	158.93205	-1152.2924	4.0265415	-1148.2659	2411.8041	1.2006462	-1143.0464	3467.33
47000	170.70817	-1152.5881	4.3248895	-1148.2633	2411.9193	1.2005889	-1141.8103	4286.5373
48000	156.42085	-1152.2197	3.9629203	-1148.2568	2412.0371	1.2005303	-1138.6716	6366.8861
49000	166.76648	-1152.4792	4.2250268	-1148.2542	2412.1574	1.2004704	-1141.6308	4399.3543
50000	158.8111	-1152.2734	4.0234775	-1148.2499	2412.2805	1.2004091	-1143.5031	3152.7027
51000	164.10029	-1152.4034	4.1574789	-1148.2459	2412.4058	1.2003468	-1145.6078	1752.0796
52000	173.64225	-1152.6418	4.3992243	-1148.2426	2412.5335	1.2002832	-1145.5565	1783.8618
53000	167.49761	-1152.4796	4.2435501	-1148.236	2412.6635	1.2002186	-1143.2848	3287.9484
54000	169.80381	-1152.5326	4.3019776	-1148.2306	2412.7961	1.2001526	-1134.9619	8810.8513
55000	161.38781	-1152.3146	4.0887584	-1148.2258	2412.9313	1.2000853	-1139.333	5904.8164
56000	156.34636	-1152.1807	3.9610333	-1148.2196	2413.0692	1.2000168	-1144.3435	2573.5985
57000	164.86056	-1152.3935	4.1767403	-1148.2168	2413.2096	1.1999469	-1141.8861	4203.0468
58000	167.30538	-1152.4511	4.2386799	-1148.2125	2413.3526	1.1998759	-1142.0483	4092.2479
59000	155.54977	-1152.145	3.9408517	-1148.2042	2413.4981	1.1998035	-1136.5679	7724.6053
60000	159.63041	-1152.2465	4.0442345	-1148.2023	2413.6463	1.1997299	-1139.9744	5461.6667
61000	163.43967	-1152.3364	4.1407422	-1148.1957	2413.7966	1.1996551	-1145.0759	2070.75
62000	165.62509	-1152.3884	4.1961097	-1148.1922	2413.9491	1.1995793	-1145.2409	1958.8768
63000	160.11227	-1152.2446	4.0564424	-1148.1882	2414.1042	1.1995023	-1143.3268	3226.3828
64000	161.92324	-1152.2844	4.1023233	-1148.1821	2414.2619	1.1994239	-1146.4326	1161.0471
65000	172.79606	-1152.554	4.3777863	-1148.1762	2414.4221	1.1993443	-1139.0535	6053.711
66000	163.96993	-1152.3241	4.1541762	-1148.1699	2414.5848	1.1992635	-1137.3761	7162.1036
