Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1157.224	7.6004965	-1149.6235	3408.5284	0.84955239	-1147.3129	1086.0837
1000	153.07037	-1153.486	3.8780362	-1149.6079	3408.5277	0.84955259	-1153.8681	-2002.4813
2000	144.24303	-1153.2627	3.6543954	-1149.6083	3408.526	0.849553	-1153.4012	-1782.8518
3000	141.20596	-1153.1844	3.5774512	-1149.6069	3408.5237	0.84955358	-1147.5362	973.33309
4000	145.94642	-1153.3031	3.6975508	-1149.6055	3408.5207	0.84955433	-1148.8673	347.01097
5000	153.97085	-1153.5088	3.9008497	-1149.6079	3408.5169	0.84955526	-1154.4252	-2264.3617
6000	152.12264	-1153.4612	3.8540254	-1149.6071	3408.5121	0.84955646	-1148.036	738.53536
7000	156.10996	-1153.56	3.9550439	-1149.6049	3408.5064	0.84955789	-1147.7365	878.24646
8000	147.84515	-1153.3497	3.7456552	-1149.604	3408.5	0.84955947	-1154.5971	-2347.0379
9000	152.93416	-1153.4789	3.8745852	-1149.6043	3408.4925	0.84956135	-1152.4457	-1335.5825
10000	147.47247	-1153.3375	3.7362134	-1149.6013	3408.4843	0.84956339	-1149.9417	-159.99878
11000	153.69215	-1153.495	3.8937889	-1149.6012	3408.4756	0.84956557	-1144.5619	2368.7814
12000	152.5662	-1153.4656	3.8652629	-1149.6004	3408.4661	0.84956792	-1151.9433	-1101.3293
13000	147.68447	-1153.3404	3.7415843	-1149.5988	3408.4555	0.84957057	-1152.7024	-1458.8902
14000	155.0823	-1153.5261	3.9290082	-1149.5971	3408.4445	0.84957332	-1148.6781	431.97544
15000	156.10031	-1153.5523	3.9547996	-1149.5975	3408.4328	0.84957623	-1152.0407	-1148.4706
16000	142.29456	-1153.1994	3.605031	-1149.5944	3408.4201	0.8495794	-1148.2086	651.4042
17000	150.82267	-1153.4161	3.8210906	-1149.595	3408.4067	0.84958275	-1152.2095	-1228.9581
18000	156.05022	-1153.5492	3.9535304	-1149.5957	3408.3924	0.84958631	-1150.5201	-434.53678
19000	149.0774	-1153.3667	3.7768741	-1149.5898	3408.377	0.84959014	-1142.692	3242.4683
20000	148.59467	-1153.3545	3.7646443	-1149.5899	3408.3611	0.8495941	-1149.4096	84.716296
21000	148.9067	-1153.3596	3.7725494	-1149.587	3408.3444	0.84959827	-1151.3593	-833.11258
22000	150.9058	-1153.4093	3.8231967	-1149.5861	3408.3268	0.84960266	-1157.8472	-3883.3188
23000	150.36568	-1153.3919	3.8095128	-1149.5824	3408.3082	0.84960729	-1150.6119	-483.94947
24000	152.10483	-1153.4319	3.8535741	-1149.5783	3408.2889	0.84961211	-1143.2079	2994.6019
25000	148.48332	-1153.3396	3.7618231	-1149.5778	3408.2686	0.84961716	-1158.6359	-4258.1225
26000	146.27707	-1153.2814	3.7059278	-1149.5754	3408.2472	0.8496225	-1153.5253	-1856.7643
27000	158.64573	-1153.5934	4.0192878	-1149.5741	3408.225	0.84962804	-1142.8815	3146.1349
28000	153.80704	-1153.4671	3.8966997	-1149.5704	3408.2019	0.84963379	-1155.8277	-2941.491
29000	144.24024	-1153.2218	3.6543248	-1149.5674	3408.1782	0.8496397	-1162.0222	-5854.9418
30000	142.53631	-1153.174	3.6111559	-1149.5628	3408.1535	0.84964586	-1151.2178	-778.0121
31000	146.96202	-1153.2857	3.723281	-1149.5624	3408.1278	0.84965225	-1149.7059	-67.466429
32000	148.86669	-1153.3289	3.7715358	-1149.5574	3408.1015	0.84965881	-1152.5941	-1427.5819
33000	144.60474	-1153.2191	3.6635594	-1149.5555	3408.0741	0.84966565	-1154.5217	-2334.6323
34000	151.62535	-1153.3953	3.8414264	-1149.5539	3408.0458	0.84967271	-1154.7803	-2457.0294
35000	146.5494	-1153.263	3.7128275	-1149.5502	3408.0164	0.84968004	-1147.4104	1005.9717
36000	146.70526	-1153.2614	3.7167762	-1149.5446	3407.9862	0.84968755	-1150.4942	-446.42924
37000	156.2507	-1153.5005	3.9586096	-1149.5419	3407.9551	0.84969531	-1146.8781	1252.3292
38000	161.10852	-1153.6222	4.0816825	-1149.5405	3407.9231	0.84970331	-1150.8835	-631.38941
39000	149.17149	-1153.3129	3.7792579	-1149.5336	3407.8904	0.84971144	-1151.3004	-830.64191
40000	160.86224	-1153.6059	4.075443	-1149.5305	3407.857	0.84971978	-1147.1841	1103.1303
41000	158.76455	-1153.5499	4.022298	-1149.5276	3407.8228	0.84972831	-1150.1024	-270.22816
42000	146.35513	-1153.2288	3.7079054	-1149.5209	3407.7876	0.84973707	-1152.5511	-1424.6548
43000	152.13948	-1153.3741	3.854452	-1149.5197	3407.7518	0.849746	-1150.6067	-511.04913
44000	159.9342	-1153.5682	4.051931	-1149.5163	3407.7151	0.84975515	-1152.2879	-1303.0928
45000	143.48552	-1153.1449	3.6352039	-1149.5097	3407.6776	0.84976451	-1152.2824	-1303.6567
46000	149.52641	-1153.2953	3.7882498	-1149.5071	3407.6392	0.84977409	-1150.598	-512.92793
