Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-828.51522	6.5534894	-821.96173	1507.0168	1.2815577	-803.87304	19230.888
1000	163.26541	-825.50633	3.5665271	-821.9398	1507.0189	1.2815559	-806.4487	16469.252
2000	164.95672	-825.54462	3.6034738	-821.94114	1507.0253	1.2815505	-806.44324	16476.415
3000	157.71067	-825.38311	3.445184	-821.93793	1507.0359	1.2815415	-803.53706	19562.533
4000	160.28266	-825.43804	3.501369	-821.93667	1507.0509	1.2815287	-803.13876	19984.44
5000	158.67282	-825.4033	3.466202	-821.9371	1507.0704	1.2815121	-807.94211	14878.167
6000	169.31389	-825.63708	3.6986559	-821.93842	1507.094	1.2814921	-804.39032	18655.21
7000	189.99855	-826.0888	4.1505117	-821.93829	1507.122	1.2814683	-806.70706	16191.866
8000	176.85612	-825.80085	3.8634157	-821.93744	1507.1547	1.2814405	-804.8935	18118.513
9000	177.52232	-825.81253	3.8779689	-821.93456	1507.1921	1.2814086	-807.00849	15866.732
10000	172.73117	-825.70888	3.7733063	-821.93558	1507.234	1.281373	-807.02818	15846.432
11000	211.10364	-826.55016	4.6115516	-821.93861	1507.2801	1.2813338	-807.76023	15071.031
12000	211.0988	-826.55021	4.6114457	-821.93876	1507.3302	1.2812912	-808.65641	14118.124
13000	215.88503	-826.6535	4.7160009	-821.9375	1507.3843	1.2812453	-810.50203	12154.592
14000	212.38556	-826.5785	4.639555	-821.93894	1507.4425	1.2811958	-805.60034	17365.384
15000	211.62875	-826.55819	4.6230225	-821.93517	1507.5048	1.2811429	-808.80289	13956.988
16000	222.91196	-826.80382	4.8695038	-821.93432	1507.5709	1.2810867	-799.10081	24266.397
17000	217.47045	-826.6849	4.7506342	-821.93426	1507.6412	1.281027	-809.01161	13732.957
18000	237.29224	-827.11434	5.1836406	-821.9307	1507.7155	1.2809638	-807.45804	15379.396
19000	219.17434	-826.72031	4.7878556	-821.93245	1507.7939	1.2808972	-809.20422	13524.972
20000	205.53506	-826.41968	4.4899061	-821.92978	1507.8763	1.2808272	-807.71705	15101.57
21000	232.31353	-827.00755	5.0748808	-821.93267	1507.9627	1.2807538	-807.12884	15728.742
22000	230.76915	-826.9731	5.041144	-821.93196	1508.053	1.2806771	-802.37056	20782.299
23000	223.94613	-826.82194	4.8920952	-821.92985	1508.1473	1.2805971	-806.62905	16254.763
24000	215.7304	-826.63696	4.7126229	-821.92433	1508.2457	1.2805135	-801.3486	21857.153
25000	227.79799	-826.90504	4.9762389	-821.9288	1508.3483	1.2804264	-804.60172	18404.926
26000	230.14267	-826.95363	5.0274585	-821.92617	1508.4548	1.280336	-812.32489	10197.82
27000	225.89574	-826.86523	4.9346844	-821.93054	1508.5654	1.2802421	-804.11104	18925.259
28000	221.10949	-826.7551	4.830129	-821.92497	1508.6801	1.2801448	-798.48391	24893.754
29000	224.44543	-826.82992	4.9030025	-821.92691	1508.7988	1.2800441	-798.23561	25157.529
30000	200.9971	-826.30785	4.3907746	-821.91707	1508.9216	1.2799399	-801.03736	22170.13
31000	200.88773	-826.30431	4.3883852	-821.91592	1509.0485	1.2798323	-809.7863	12878.18
