Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-834.35117	6.5534894	-827.79768	1916.041	1.0079789	-831.41056	-3021.0578
1000	146.38919	-830.97653	3.1978667	-827.77866	1916.0402	1.0079794	-827.01911	635.13054
2000	155.5193	-831.17206	3.3973135	-827.77475	1916.0377	1.0079807	-826.1966	1319.6397
3000	163.57758	-831.35142	3.5733465	-827.77807	1916.0338	1.0079828	-826.46705	1096.2657
4000	149.91121	-831.05414	3.2748051	-827.77934	1916.0284	1.0079856	-834.63294	-5730.9611
5000	153.44251	-831.12921	3.3519461	-827.77726	1916.0215	1.0079892	-831.98819	-3521.178
6000	149.60768	-831.04637	3.2681745	-827.7782	1916.0131	1.0079936	-830.99383	-2688.917
7000	158.17149	-831.23338	3.4552506	-827.77813	1916.0032	1.0079988	-826.06204	1435.0114
8000	135.92622	-830.74152	2.9693035	-827.77222	1915.9917	1.0080049	-837.47583	-8114.277
9000	148.10841	-831.00679	3.2354229	-827.77137	1915.9787	1.0080117	-832.8781	-4270.3478
10000	154.75953	-831.15311	3.3807165	-827.7724	1915.9642	1.0080194	-831.91687	-3465.7142
11000	146.40773	-830.97083	3.1982716	-827.77256	1915.9481	1.0080278	-832.79677	-4201.4058
12000	153.51771	-831.12704	3.3535889	-827.77345	1915.9303	1.0080372	-836.83136	-7574.5803
13000	140.88695	-830.84737	3.0776704	-827.7697	1915.911	1.0080474	-832.59183	-4032.492
14000	165.44733	-831.38524	3.614191	-827.77105	1915.8901	1.0080583	-830.75327	-2493.9048
15000	156.74504	-831.19476	3.4240898	-827.77067	1915.8677	1.0080701	-830.16673	-2003.7445
16000	151.48656	-831.07779	3.3092184	-827.76857	1915.8439	1.0080826	-834.97119	-6023.3881
17000	153.45801	-831.11771	3.3522848	-827.76542	1915.8186	1.008096	-834.40714	-5554.3867
18000	152.26656	-831.09197	3.3262575	-827.76571	1915.7918	1.0081101	-833.57939	-4861.9821
19000	152.58844	-831.09424	3.3332891	-827.76095	1915.7635	1.0081249	-831.63056	-3236.2027
20000	162.2625	-831.30882	3.5446185	-827.7642	1915.7339	1.0081405	-830.61726	-2386.0802
21000	157.86123	-831.20905	3.4484729	-827.76058	1915.7028	1.0081569	-834.42363	-5572.5636
22000	151.01631	-831.05733	3.2989459	-827.75838	1915.6703	1.008174	-828.5007	-620.83763
23000	148.53527	-831.001	3.2447477	-827.75625	1915.6363	1.0081919	-834.60625	-5729.1184
24000	145.89054	-830.94016	3.1869737	-827.75319	1915.6008	1.0082106	-831.28279	-2952.1031
25000	146.86711	-830.95903	3.2083069	-827.75072	1915.5639	1.00823	-833.01889	-4406.2882
26000	158.47395	-831.21043	3.4618578	-827.74858	1915.5256	1.0082502	-829.70325	-1634.9241
27000	151.07855	-831.04841	3.3003055	-827.74811	1915.4857	1.0082712	-829.70579	-1637.4678
28000	155.07472	-831.13509	3.3876017	-827.74749	1915.4443	1.0082929	-826.48776	1053.705
29000	148.49435	-830.98722	3.2438538	-827.74337	1915.4015	1.0083155	-829.75994	-1686.7999
30000	160.9089	-831.25715	3.5150491	-827.7421	1915.3571	1.0083388	-834.90084	-5988.2148
31000	147.94177	-830.9727	3.2317828	-827.74091	1915.3112	1.008363	-831.45706	-3108.592
32000	153.17247	-831.08317	3.3460473	-827.73713	1915.2639	1.0083879	-831.22622	-2918.7372
33000	155.01977	-831.12176	3.3864014	-827.73536	1915.215	1.0084137	-832.58666	-4058.364
34000	134.65853	-830.67139	2.9416108	-827.72978	1915.1646	1.0084402	-834.14976	-5370.7895
