Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-829.11342	6.5534894	-822.55993	1507.0168	1.2815577	-803.50432	20258.857
1000	165.33497	-826.15071	3.6117366	-822.53897	1507.019	1.2815558	-805.53169	18081.174
2000	169.22613	-826.22932	3.6967387	-822.53258	1507.0254	1.2815503	-803.07507	20686.025
3000	205.12029	-827.01903	4.4808455	-822.53819	1507.0362	1.2815412	-806.84639	16682.432
4000	181.42999	-826.49855	3.9633317	-822.53522	1507.0512	1.2815284	-805.61892	17984.059
5000	185.96373	-826.59555	4.0623711	-822.53318	1507.0704	1.2815122	-808.89599	14497.786
6000	216.83302	-827.27361	4.7367096	-822.5369	1507.0934	1.2814926	-804.14165	19555.809
7000	211.5817	-827.15792	4.6219947	-822.53592	1507.1203	1.2814697	-815.02209	7987.7441
8000	197.70431	-826.84992	4.3188436	-822.53108	1507.1508	1.2814437	-809.59965	13746.754
9000	214.99667	-827.22976	4.6965947	-822.53317	1507.185	1.2814146	-808.8618	14533.018
10000	198.99465	-826.87871	4.3470311	-822.53168	1507.2228	1.2813825	-809.42151	13936.092
11000	200.52689	-826.91278	4.3805029	-822.53228	1507.2644	1.2813472	-803.31304	20429.464
12000	214.26841	-827.21213	4.6806858	-822.53144	1507.3098	1.2813086	-813.82652	9252.7866
13000	205.79147	-827.02741	4.4955074	-822.5319	1507.3586	1.2812671	-802.12812	21687.247
14000	207.95472	-827.07582	4.5427634	-822.53306	1507.4108	1.2812227	-812.45677	10709.746
15000	215.94978	-827.24945	4.7174152	-822.53203	1507.4662	1.2811756	-808.67083	14732.072
16000	205.38287	-827.01267	4.4865814	-822.52609	1507.5251	1.2811256	-810.69566	12573.206
17000	213.42225	-827.19345	4.6622015	-822.53125	1507.5873	1.2810727	-809.60378	13738.56
18000	194.86326	-826.78413	4.2567811	-822.52734	1507.6529	1.2810169	-814.23174	8815.7076
19000	194.30425	-826.77092	4.2445695	-822.52635	1507.7219	1.2809583	-808.09854	15331.669
20000	209.17459	-827.098	4.5694114	-822.52859	1507.7944	1.2808968	-813.01563	10108.437
21000	192.64073	-826.73304	4.20823	-822.52481	1507.8705	1.2808321	-811.40147	11819.029
22000	197.44928	-826.83897	4.3132726	-822.5257	1507.95	1.2807646	-812.79154	10342.41
23000	207.74052	-827.06141	4.5380842	-822.52332	1508.0328	1.2806943	-804.59337	19049.287
24000	197.95861	-826.84909	4.3243988	-822.52469	1508.1188	1.2806212	-810.20736	13085.535
25000	215.4112	-827.22666	4.7056501	-822.52101	1508.2081	1.2805454	-811.2427	11981.004
26000	187.57692	-826.61928	4.0976112	-822.52166	1508.3008	1.2804667	-809.93911	13365.682
27000	210.87179	-827.12388	4.6064867	-822.51739	1508.3967	1.2803853	-810.57298	12687.02
28000	209.74597	-827.09985	4.5818933	-822.51795	1508.496	1.2803011	-809.38398	13949.622
29000	229.21542	-827.52775	5.0072027	-822.52054	1508.5988	1.2802138	-814.00043	9048.6153
30000	197.40427	-826.82507	4.3122892	-822.51278	1508.705	1.2801237	-809.66617	13642.519
31000	205.27776	-826.9996	4.4842853	-822.51532	1508.8144	1.2800309	-808.76854	14597.402
32000	211.28757	-827.13174	4.6155695	-822.51618	1508.9272	1.2799352	-808.04483	15365.656
33000	215.257	-827.21583	4.7022815	-822.51355	1509.0434	1.2798366	-808.98362	14364.948
34000	208.78338	-827.06861	4.5608655	-822.50775	1509.163	1.2797352	-807.35469	16086.985
35000	224.53328	-827.41692	4.9049214	-822.512	1509.2859	1.2796309	-809.29819	14027.07
36000	197.39688	-826.82034	4.3121279	-822.50821	1509.4122	1.2795239	-812.2475	10891.303
37000	206.11876	-827.00861	4.5026569	-822.50595	1509.5416	1.2794142	-810.02805	13243.627
38000	221.94377	-827.35281	4.8483537	-822.50446	1509.6743	1.2793018	-812.87326	10221.33
39000	197.36939	-826.81	4.3115273	-822.49847	1509.8103	1.2791865	-815.06973	7883.218
40000	213.38179	-827.16281	4.6613175	-822.50149	1509.9495	1.2790686	-815.20994	7736.9146
41000	201.85101	-826.90276	4.4094282	-822.49334	1510.0918	1.278948	-812.16406	10959.151
42000	213.73234	-827.16599	4.6689753	-822.49701	1510.2374	1.2788248	-813.12816	9939.2034
43000	203.47875	-826.94101	4.4449862	-822.49603	1510.3862	1.2786988	-808.43945	14910.839
44000	213.70552	-827.16548	4.6683895	-822.49709	1510.5384	1.2785699	-807.03429	16400.87
45000	203.53858	-826.93959	4.4462931	-822.4933	1510.6942	1.278438	-811.39782	11767.378
46000	218.28529	-827.26124	4.7684343	-822.4928	1510.8535	1.2783033	-814.15439	8842.4242
47000	237.13407	-827.66824	5.1801853	-822.48806	1511.0161	1.2781657	-806.38063	17079.195
48000	211.25286	-827.10288	4.6148112	-822.48807	1511.1821	1.2780253	-803.3786	20260.128
49000	220.14698	-827.29563	4.809103	-822.48653	1511.3517	1.2778819	-814.61202	8347.7312
50000	200.35628	-826.85414	4.3767758	-822.47737	1511.5247	1.2777357	-812.17321	10922.132
51000	212.66121	-827.12591	4.6455766	-822.48033	1511.7008	1.2775868	-809.08389	14198.225
52000	214.58872	-827.16557	4.6876829	-822.47789	1511.8803	1.2774351	-807.72353	15635.557
53000	208.3392	-827.02118	4.5511624	-822.47001	1512.0631	1.2772807	-804.52869	19010.561
54000	222.79379	-827.34306	4.8669224	-822.47614	1512.2493	1.2771234	-809.92653	13295.876
