Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1154.6671	7.6004965	-1147.0666	2409.211	1.2019385	-1136.5592	6987.6713
1000	140.36352	-1150.6038	3.5561083	-1147.0477	2409.2122	1.2019379	-1138.6335	5595.596
2000	155.58986	-1150.993	3.9418672	-1147.0512	2409.216	1.201936	-1145.6607	924.71645
3000	152.18881	-1150.9062	3.8557017	-1147.0505	2409.222	1.201933	-1144.5834	1640.6682
4000	176.59368	-1151.526	4.4739988	-1147.052	2409.23	1.201929	-1136.1806	7229.651
5000	162.41304	-1151.1638	4.1147324	-1147.0491	2409.2407	1.2019237	-1131.8721	10092.934
6000	187.57917	-1151.8017	4.752316	-1147.0494	2409.2539	1.2019171	-1134.8826	8091.0074
7000	169.96621	-1151.3536	4.306092	-1147.0476	2409.2701	1.201909	-1138.4213	5736.467
8000	182.87922	-1151.6825	4.6332429	-1147.0492	2409.2893	1.2018995	-1134.4685	8366.1681
9000	179.30658	-1151.5901	4.5427302	-1147.0474	2409.3109	1.2018887	-1141.177	3903.7608
10000	184.74002	-1151.7271	4.6803862	-1147.0467	2409.3352	1.2018765	-1138.1846	5893.1829
11000	193.76194	-1151.9554	4.9089564	-1147.0464	2409.3619	1.2018632	-1151.4488	-2927.4852
12000	198.37946	-1152.07	5.0259412	-1147.044	2409.3911	1.2018487	-1138.0378	5988.872
13000	181.1651	-1151.6323	4.5898156	-1147.0425	2409.4228	1.2018329	-1140.9051	4081.0842
14000	196.94308	-1152.032	4.9895507	-1147.0424	2409.4571	1.2018157	-1145.5301	1005.635
15000	173.20626	-1151.4271	4.3881787	-1147.0389	2409.494	1.2017974	-1147.3241	-189.64202
16000	202.10968	-1152.1633	5.1204463	-1147.0429	2409.5331	1.2017779	-1128.3175	12451.129
17000	193.80873	-1151.9496	4.9101418	-1147.0395	2409.5746	1.2017572	-1139.1568	5241.3608
18000	195.90826	-1152.001	4.9633335	-1147.0376	2409.6187	1.2017351	-1140.9347	4057.9195
19000	191.49412	-1151.8848	4.8515014	-1147.0333	2409.6653	1.2017119	-1144.4055	1747.2185
20000	199.56245	-1152.0884	5.0559124	-1147.0325	2409.7142	1.2016875	-1145.4503	1051.955
21000	195.9217	-1151.9925	4.963674	-1147.0289	2409.7653	1.201662	-1137.4313	6381.1139
22000	185.59899	-1151.7308	4.7021482	-1147.0287	2409.8191	1.2016352	-1139.7679	4827.3679
23000	188.97409	-1151.8127	4.7876563	-1147.0251	2409.8754	1.2016072	-1142.985	2685.9589
24000	189.99656	-1151.8383	4.8135608	-1147.0247	2409.9337	1.2015781	-1134.5076	8321.6677
25000	189.10397	-1151.8141	4.7909469	-1147.0231	2409.994	1.201548	-1143.3932	2413.2223
26000	197.00073	-1152.0125	4.9910112	-1147.0215	2410.0568	1.2015167	-1144.3354	1785.6837
27000	185.19287	-1151.7096	4.6918591	-1147.0178	2410.1222	1.2014841	-1139.2373	5172.1892
28000	195.45021	-1151.9663	4.9517287	-1147.0145	2410.191	1.2014498	-1128.4598	12334.258
29000	203.91803	-1152.1798	5.166261	-1147.0135	2410.2629	1.201414	-1143.6309	2248.5193
30000	204.04577	-1152.1789	5.1694973	-1147.0094	2410.3375	1.2013768	-1142.0993	3263.8003
31000	204.08798	-1152.1787	5.1705665	-1147.0081	2410.4149	1.2013382	-1145.2718	1154.0944
32000	196.34749	-1151.9773	4.9744613	-1147.0028	2410.4951	1.2012982	-1143.5062	2324.0602
33000	209.75518	-1152.3158	5.3141452	-1147.0016	2410.578	1.2012569	-1134.1106	8567.9383
34000	213.90764	-1152.4177	5.4193477	-1146.9983	2410.6636	1.2012143	-1146.6346	241.73705
35000	206.8503	-1152.2377	5.24055	-1146.9972	2410.7515	1.2011705	-1147.01	-8.5395863
36000	214.61687	-1152.4299	5.437316	-1146.9926	2410.8423	1.2011252	-1132.132	9875.936
37000	203.89673	-1152.1555	5.1657214	-1146.9898	2410.9363	1.2010784	-1134.6965	8169.4347
38000	211.28783	-1152.3428	5.3529747	-1146.9898	2411.0328	1.2010303	-1139.8761	4727.2026
39000	200.70471	-1152.0704	5.0848514	-1146.9855	2411.1319	1.200981	-1140.7681	4131.4531
40000	198.21836	-1152.0012	5.0218599	-1146.9794	2411.2337	1.2009303	-1139.6026	4901.5868
41000	202.35958	-1152.1027	5.1267776	-1146.9759	2411.3383	1.2008782	-1138.0905	5903.7763
42000	217.55276	-1152.4858	5.5116966	-1146.9741	2411.4453	1.2008248	-1139.3923	5037.4014
43000	198.85006	-1152.006	5.0378639	-1146.9682	2411.5548	1.2007704	-1140.5142	4287.8486
44000	211.63785	-1152.3287	5.3618424	-1146.9668	2411.6667	1.2007146	-1141.7107	3491.8825
45000	216.87116	-1152.4557	5.4944282	-1146.9613	2411.7814	1.2006575	-1141.9583	3323.5245
46000	204.52029	-1152.1393	5.1815191	-1146.9578	2411.8986	1.2005992	-1140.0374	4597.055
47000	205.90086	-1152.1705	5.216496	-1146.954	2412.0183	1.2005396	-1141.5127	3614.3534
48000	192.44738	-1151.8269	4.8756521	-1146.9513	2412.1407	1.2004787	-1144.8985	1363.4824
49000	212.33721	-1152.3271	5.3795607	-1146.9475	2412.2656	1.2004165	-1143.542	2261.8649
50000	200.00891	-1152.01	5.0672234	-1146.9428	2412.3928	1.2003532	-1137.992	5944.5652
51000	215.44452	-1152.3992	5.4582843	-1146.9409	2412.5224	1.2002887	-1140.4547	4307.5288
52000	209.97678	-1152.2543	5.3197593	-1146.9346	2412.6542	1.2002232	-1145.9327	665.30654
53000	207.23511	-1152.1811	5.2502991	-1146.9308	2412.7882	1.2001565	-1137.4676	6283.8865
54000	207.19729	-1152.1738	5.2493408	-1146.9244	2412.9244	1.2000888	-1142.1396	3177.1572
55000	197.43011	-1151.9221	5.0018895	-1146.9202	2413.0629	1.2000199	-1135.9362	7292.9249
56000	208.27263	-1152.1925	5.2765847	-1146.916	2413.2034	1.19995	-1144.5988	1538.4148
57000	222.79478	-1152.5577	5.6445033	-1146.9132	2413.3456	1.1998793	-1131.0111	10557.065
58000	202.24948	-1152.0306	5.1239882	-1146.9066	2413.4896	1.1998078	-1141.2605	3748.1328
59000	188.89293	-1151.6879	4.7856001	-1146.9023	2413.6353	1.1997353	-1148.182	-849.47687
60000	206.56053	-1152.1318	5.2332087	-1146.8986	2413.7829	1.1996619	-1134.6166	8152.3581
61000	214.72555	-1152.3327	5.4400692	-1146.8927	2413.9327	1.1995875	-1147.9651	-711.79303
62000	208.19404	-1152.1626	5.2745937	-1146.888	2414.0845	1.1995121	-1140.7166	4095.8748
63000	198.60012	-1151.9138	5.0315317	-1146.8823	2414.238	1.1994358	-1137.6704	6113.3503
64000	217.6876	-1152.3912	5.5151128	-1146.876	2414.3933	1.1993586	-1145.8036	711.66875
65000	210.08386	-1152.1944	5.3224723	-1146.8719	2414.5506	1.1992805	-1142.8126	2693.5697
66000	217.38653	-1152.3743	5.5074852	-1146.8668	2414.7101	1.1992013	-1139.708	4749.9244
67000	203.7406	-1152.023	5.1617659	-1146.8612	2414.8714	1.1991212	-1142.0625	3183.8056
68000	208.1246	-1152.1283	5.2728343	-1146.8554	2415.0346	1.1990402	-1145.6532	797.59008
69000	215.5566	-1152.3108	5.461124	-1146.8497	2415.2	1.1989581	-1136.4485	6899.8543
70000	206.92651	-1152.0854	5.2424808	-1146.843	2415.3671	1.1988751	-1137.461	6223.2944
71000	223.51059	-1152.5034	5.6626382	-1146.8408	2415.5359	1.1987913	-1141.365	3632.0011
72000	224.59704	-1152.5246	5.6901634	-1146.8344	2415.7066	1.1987066	-1139.6597	4758.4957
73000	212.7232	-1152.2174	5.3893398	-1146.828	2415.8793	1.1986209	-1141.7617	3359.8933
74000	208.52709	-1152.1055	5.2830314	-1146.8225	2416.0539	1.1985343	-1148.7142	-1254.4923
75000	213.99796	-1152.2374	5.4216357	-1146.8158	2416.2304	1.1984468	-1133.0182	9149.0296
76000	198.1054	-1151.8266	5.0189979	-1146.8076	2416.4089	1.1983582	-1148.7833	-1309.9399
77000	197.24366	-1151.7962	4.9971658	-1146.7991	2416.5893	1.1982688	-1149.5962	-1854.4926
78000	217.6395	-1152.3138	5.5138941	-1146.7999	2416.7715	1.1981785	-1139.5154	4829.2056
79000	209.21389	-1152.0919	5.3004314	-1146.7915	2416.9557	1.1980871	-1145.9489	558.53557
80000	231.04464	-1152.637	5.8535133	-1146.7835	2417.1418	1.1979949	-1145.9216	571.30058
81000	213.18103	-1152.1807	5.4009388	-1146.7798	2417.3298	1.1979017	-1145.7668	671.40863
82000	224.79932	-1152.4696	5.6952882	-1146.7744	2417.5195	1.1978077	-1137.4886	6154.0357
83000	212.80759	-1152.1553	5.3914777	-1146.7638	2417.711	1.1977128	-1147.6211	-568.05716
84000	214.4383	-1152.1924	5.4327918	-1146.7596	2417.9043	1.1976171	-1138.7279	5322.0551
85000	212.44231	-1152.1375	5.3822234	-1146.7553	2418.0994	1.1975205	-1141.8879	3225.0217
86000	205.18339	-1151.9457	5.1983189	-1146.7474	2418.2962	1.197423	-1141.1265	3723.9949
87000	209.07659	-1152.0384	5.2969531	-1146.7414	2418.4946	1.1973248	-1137.9183	5845.072
88000	211.98757	-1152.1073	5.3707027	-1146.7366	2418.6947	1.1972257	-1140.3729	4215.4345
89000	216.97803	-1152.2285	5.4971358	-1146.7314	2418.8965	1.1971258	-1143.7259	1990.6774
90000	208.67707	-1152.0115	5.286831	-1146.7247	2419.1	1.1970251	-1143.1918	2339.8374
91000	205.99718	-1151.9315	5.2189361	-1146.7126	2419.3055	1.1969235	-1136.9159	6487.8479
92000	219.08149	-1152.261	5.5504271	-1146.7106	2419.5127	1.1968209	-1143.7173	1982.1008
93000	215.13665	-1152.1511	5.4504846	-1146.7006	2419.7216	1.1967176	-1137.7415	5932.1031
94000	208.72153	-1151.9812	5.2879575	-1146.6932	2419.9324	1.1966134	-1139.7485	4597.9232
95000	209.77986	-1152.0033	5.3147703	-1146.6885	2420.1453	1.1965081	-1131.7926	9861.3308
96000	222.20098	-1152.3144	5.6294592	-1146.6849	2420.3605	1.1964017	-1141.7503	3266.4961
97000	214.30258	-1152.1081	5.4293534	-1146.6787	2420.5774	1.1962945	-1135.7647	7223.9527
98000	201.18878	-1151.767	5.0971155	-1146.6699	2420.796	1.1961865	-1143.922	1818.6875
99000	209.65204	-1151.972	5.3115321	-1146.6605	2421.0166	1.1960775	-1136.4707	6743.3556
100000	221.5747	-1152.2679	5.6135925	-1146.6543	2421.2391	1.1959676	-1135.907	7111.6804
101000	211.03976	-1151.994	5.3466898	-1146.6473	2421.4634	1.1958568	-1152.0819	-3595.8115
102000	212.01486	-1152.0132	5.3713941	-1146.6418	2421.6898	1.195745	-1143.2874	2219.279
103000	224.83876	-1152.3328	5.6962875	-1146.6366	2421.9182	1.1956322	-1139.0985	4986.6853
104000	212.37818	-1152.0082	5.3805988	-1146.6276	2422.1486	1.1955185	-1148.0398	-934.13151
105000	215.04947	-1152.0718	5.448276	-1146.6235	2422.3807	1.1954039	-1145.1795	955.06126
106000	213.25169	-1152.0145	5.4027292	-1146.6117	2422.6148	1.1952885	-1128.4919	11983.436
107000	208.86734	-1151.8979	5.2916518	-1146.6063	2422.8511	1.1951719	-1135.0861	7618.0168
108000	213.32322	-1152.0055	5.4045414	-1146.6009	2423.0895	1.1950543	-1149.2914	-1778.9633
109000	214.92852	-1152.0394	5.4452115	-1146.5942	2423.3296	1.1949359	-1144.3083	1511.3122
110000	206.51315	-1151.8186	5.2320082	-1146.5866	2423.5715	1.1948166	-1138.3489	5445.8137
111000	209.00784	-1151.875	5.2952113	-1146.5798	2423.8158	1.1946962	-1135.3351	7432.905
112000	215.83209	-1152.0397	5.4681035	-1146.5716	2424.0621	1.1945748	-1142.344	2794.2069
113000	190.53859	-1151.3927	4.8272929	-1146.5654	2424.3105	1.1944524	-1131.0325	10265.371
114000	225.03512	-1152.2618	5.701262	-1146.5606	2424.5608	1.1943291	-1143.621	1942.5198
115000	220.41527	-1152.1396	5.5842182	-1146.5554	2424.8128	1.194205	-1140.7653	3825.76
116000	207.17339	-1151.7949	5.2487353	-1146.5461	2425.0665	1.19408	-1150.1112	-2355.3506
117000	212.50912	-1151.9262	5.3839161	-1146.5423	2425.3225	1.193954	-1142.3796	2749.8757
118000	219.30323	-1152.0919	5.5560449	-1146.5358	2425.5801	1.1938272	-1146.4208	75.972767
119000	210.50801	-1151.8605	5.3332179	-1146.5273	2425.8397	1.1936995	-1144.3977	1406.5221
120000	212.63939	-1151.9081	5.3872165	-1146.5209	2426.1013	1.1935707	-1140.5599	3936.5499
121000	203.84873	-1151.6782	5.1645053	-1146.5137	2426.3652	1.1934409	-1132.1207	9504.005
122000	219.01333	-1152.058	5.5487002	-1146.5093	2426.6309	1.1933102	-1140.311	4092.4197
123000	201.82259	-1151.6149	5.113173	-1146.5017	2426.8982	1.1931788	-1139.3808	4701.0689
124000	223.54901	-1152.1594	5.6636116	-1146.4958	2427.1673	1.1930465	-1142.3035	2767.3023
125000	220.68969	-1152.0809	5.5911707	-1146.4897	2427.4379	1.1929135	-1138.7628	5099.9907
126000	206.23039	-1151.708	5.2248446	-1146.4832	2427.7104	1.1927796	-1139.9578	4306.4156
127000	208.23077	-1151.751	5.2755241	-1146.4755	2427.9846	1.1926449	-1137.1939	6124.7215
128000	235.00938	-1152.4271	5.9539599	-1146.4731	2428.2606	1.1925093	-1137.8229	5707.4379
129000	203.50703	-1151.6193	5.1558484	-1146.4635	2428.5384	1.1923729	-1139.4497	4627.1724
130000	212.20486	-1151.8336	5.3762077	-1146.4574	2428.8178	1.1922358	-1152.6487	-4084.0586
131000	218.97798	-1151.9986	5.5478047	-1146.4508	2429.0988	1.1920979	-1139.7678	4407.95
132000	200.58571	-1151.5256	5.0818366	-1146.4437	2429.3817	1.1919591	-1137.2476	6064.8457
133000	227.886	-1152.2144	5.7734891	-1146.4409	2429.6666	1.1918193	-1139.0488	4874.5286
134000	224.77854	-1152.1289	5.6947618	-1146.4341	2429.953	1.1916788	-1134.4745	7885.5087
135000	231.29347	-1152.2903	5.8598174	-1146.4305	2430.2413	1.1915374	-1131.7726	9663.4754
136000	234.09859	-1152.3567	5.930885	-1146.4258	2430.5315	1.1913952	-1142.8947	2327.6301
137000	230.59629	-1152.2599	5.8421544	-1146.4177	2430.8234	1.1912521	-1142.9803	2265.6737
138000	212.70075	-1151.7973	5.3887711	-1146.4086	2431.1172	1.1911082	-1146.6807	-179.32523
139000	207.57942	-1151.6638	5.2590223	-1146.4048	2431.4123	1.1909636	-1140.218	4076.7571
140000	213.16909	-1151.7974	5.4006364	-1146.3967	2431.709	1.1908182	-1147.0201	-410.75036
141000	210.62721	-1151.7249	5.336238	-1146.3886	2432.0078	1.190672	-1142.8505	2330.879
142000	213.92235	-1151.805	5.4197203	-1146.3852	2432.3081	1.1905249	-1139.3531	4632.0974
143000	224.31438	-1152.0616	5.6830023	-1146.3786	2432.6102	1.1903771	-1132.5974	9076.6819
144000	223.87528	-1152.0485	5.6718776	-1146.3766	2432.9143	1.1902283	-1135.7215	7016.8715
145000	218.37335	-1151.8976	5.5324864	-1146.3651	2433.2204	1.1900786	-1138.6273	5095.048
146000	207.99463	-1151.631	5.2695416	-1146.3615	2433.5284	1.189928	-1135.2041	7345.7451
147000	214.39489	-1151.7874	5.431692	-1146.3557	2433.8382	1.1897765	-1140.24	4025.9273
148000	237.05314	-1152.3607	6.0057385	-1146.355	2434.15	1.1896241	-1140.0844	4127.305
149000	220.77731	-1151.9389	5.5933906	-1146.3455	2434.4637	1.1894708	-1139.1995	4702.975
150000	206.5068	-1151.5713	5.2318474	-1146.3395	2434.7792	1.1893167	-1145.1461	785.30476
151000	213.66029	-1151.7514	5.4130811	-1146.3383	2435.0963	1.1891618	-1144.354	1305.5791
152000	221.05616	-1151.9307	5.6004554	-1146.3302	2435.4151	1.1890061	-1137.2945	5944.3096
153000	227.68917	-1152.0942	5.7685025	-1146.3257	2435.7358	1.1888496	-1144.7367	1045.2443
154000	225.84217	-1152.0437	5.7217088	-1146.322	2436.0583	1.1886922	-1139.858	4251.3365
155000	208.22444	-1151.5877	5.2753637	-1146.3124	2436.383	1.1885338	-1140.7305	3670.6654
156000	219.74145	-1151.8779	5.567147	-1146.3108	2436.7096	1.1883745	-1146.1485	106.68158
157000	209.91357	-1151.6216	5.3181579	-1146.3035	2437.0381	1.1882143	-1145.7735	348.40107
158000	219.05809	-1151.8465	5.5498342	-1146.2967	2437.3683	1.1880533	-1141.4025	3217.1483
159000	222.21958	-1151.9216	5.6299304	-1146.2917	2437.7004	1.1878915	-1140.9556	3507.1137
160000	217.07263	-1151.7875	5.4995324	-1146.2879	2438.0345	1.1877287	-1147.6684	-907.17404
161000	234.479	-1152.2227	5.9405228	-1146.2822	2438.3702	1.1875652	-1136.5855	6371.3479
162000	230.91143	-1152.132	5.8501384	-1146.2818	2438.708	1.1874006	-1148.8237	-1669.9289
163000	223.14021	-1151.9264	5.6532548	-1146.2732	2439.0477	1.1872353	-1142.5404	2451.9934
164000	214.6006	-1151.7035	5.4369036	-1146.2666	2439.3892	1.1870691	-1141.8328	2912.0844
165000	201.0772	-1151.3561	5.0942885	-1146.2618	2439.7327	1.1869019	-1145.0039	826.06363
166000	222.1676	-1151.887	5.6286135	-1146.2584	2440.0783	1.1867339	-1144.0015	1481.8621
167000	220.35508	-1151.836	5.5826933	-1146.2533	2440.4256	1.1865649	-1131.3949	9754.7134
168000	220.10201	-1151.8207	5.5762818	-1146.2444	2440.7754	1.1863949	-1144.0783	1421.8857
169000	223.1037	-1151.8924	5.6523298	-1146.2401	2441.127	1.186224	-1138.3081	5206.0169
170000	219.64884	-1151.8	5.5648008	-1146.2352	2441.4808	1.1860521	-1134.3693	7786.7474
171000	210.73234	-1151.5676	5.3389013	-1146.2287	2441.8367	1.1858792	-1145.1379	715.67338
172000	224.44578	-1151.9156	5.6863312	-1146.2293	2442.1947	1.1857054	-1134.0182	8010.9515
173000	222.51587	-1151.8594	5.6374371	-1146.222	2442.5541	1.1855309	-1134.104	7948.6859
174000	217.15207	-1151.7203	5.5015451	-1146.2188	2442.9151	1.1853558	-1137.7847	5531.4458
175000	218.13193	-1151.738	5.5263699	-1146.2116	2443.2783	1.1851795	-1145.6593	362.18263
176000	222.46685	-1151.8421	5.6361951	-1146.2059	2443.6441	1.1850021	-1136.5911	6303.9958
177000	223.00417	-1151.852	5.649808	-1146.2022	2444.0123	1.1848236	-1139.1592	4617.0442
178000	218.26849	-1151.7279	5.5298298	-1146.1981	2444.3825	1.1846442	-1140.6457	3639.3202
179000	230.2741	-1152.0277	5.8339917	-1146.1937	2444.7548	1.1844638	-1134.8274	7448.9331
180000	224.25517	-1151.8694	5.6815021	-1146.1879	2445.1292	1.1842824	-1140.8313	3509.9472
181000	219.34644	-1151.742	5.5571396	-1146.1849	2445.5057	1.1841001	-1144.2968	1236.991
182000	223.47652	-1151.8398	5.661775	-1146.178	2445.8843	1.1839168	-1138.7018	4897.2755
183000	207.9277	-1151.4396	5.2678459	-1146.1718	2446.2649	1.1837326	-1142.9928	2082.0328
184000	226.58737	-1151.9104	5.7405883	-1146.1698	2446.6474	1.1835475	-1144.5685	1048.6068
185000	224.11554	-1151.8467	5.6779646	-1146.1687	2447.0324	1.1833613	-1147.1573	-647.25706
186000	226.83543	-1151.9095	5.746873	-1146.1626	2447.4196	1.1831741	-1144.5725	1040.9891
187000	235.21879	-1152.119	5.9592654	-1146.1598	2447.8088	1.182986	-1141.6766	2934.3894
188000	233.25611	-1152.0628	5.9095408	-1146.1532	2448.2005	1.1827967	-1140.1003	3961.2347
189000	226.67382	-1151.8927	5.7427786	-1146.1499	2448.5943	1.1826065	-1142.7652	2214.7173
190000	230.67305	-1151.9885	5.8440991	-1146.1444	2448.9898	1.1824155	-1134.6206	7539.0613
191000	222.56976	-1151.7744	5.6388023	-1146.1356	2449.3874	1.1822236	-1144.696	941.66564
192000	226.41014	-1151.8709	5.7360982	-1146.1348	2449.7872	1.1820306	-1134.4888	7616.585
193000	224.2039	-1151.8083	5.6802032	-1146.1281	2450.189	1.1818368	-1135.5926	6889.1046
194000	219.24635	-1151.6785	5.5546038	-1146.1239	2450.5927	1.1816421	-1144.1059	1319.3493
195000	229.27362	-1151.9292	5.8086446	-1146.1206	2450.9983	1.1814466	-1139.765	4154.5312
196000	227.65718	-1151.883	5.7676921	-1146.1153	2451.4056	1.1812502	-1144.991	734.80156
197000	212.79739	-1151.4977	5.3912194	-1146.1065	2451.8146	1.1810532	-1145.3517	493.20679
198000	213.66773	-1151.5163	5.4132694	-1146.103	2452.2251	1.1808555	-1144.331	1157.7638
199000	216.34925	-1151.5844	5.4812059	-1146.1032	2452.6371	1.1806571	-1143.6502	1602.4377
200000	229.54255	-1151.9129	5.8154578	-1146.0974	2453.051	1.1804579	-1142.1782	2559.7727
