Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-830.16069	6.5534894	-823.6072	1507.0168	1.2815577	-805.91267	18811.84
1000	143.56079	-826.72118	3.1360804	-823.5851	1507.0187	1.2815561	-814.15807	10022.282
2000	172.93074	-827.36105	3.7776658	-823.58339	1507.0241	1.2815515	-812.29295	12003.302
3000	170.82151	-827.31456	3.7315898	-823.58297	1507.0334	1.2815436	-809.27772	15208.385
4000	185.93908	-827.6475	4.0618325	-823.58566	1507.0465	1.2815324	-802.68879	22215.953
5000	184.13841	-827.60786	4.022497	-823.58536	1507.0635	1.281518	-806.82585	17817.232
6000	188.26336	-827.69547	4.1126065	-823.58287	1507.0843	1.2815003	-806.32509	18346.682
7000	167.69459	-827.24543	3.6632824	-823.58215	1507.1089	1.2814794	-810.10924	14322.779
8000	197.19373	-827.89044	4.30769	-823.58275	1507.1373	1.2814552	-812.33516	11956.859
9000	179.09754	-827.49289	3.9123794	-823.58051	1507.1697	1.2814277	-805.04349	19705.535
10000	189.43467	-827.72205	4.1381936	-823.58386	1507.2058	1.281397	-810.93263	13448.396
11000	191.78528	-827.76953	4.1895426	-823.57999	1507.2457	1.2813631	-807.68172	16899.595
12000	181.66331	-827.54899	3.9684285	-823.58056	1507.2894	1.2813259	-809.40219	15070.928
13000	183.19571	-827.58296	4.0019039	-823.58106	1507.3368	1.2812856	-815.11	9004.0451
14000	189.07143	-827.71101	4.1302588	-823.58075	1507.388	1.2812421	-809.15373	15334.234
15000	194.21471	-827.82535	4.2426135	-823.58273	1507.4427	1.2811956	-807.40343	17196.075
16000	182.64553	-827.56605	3.9898852	-823.57617	1507.5012	1.2811459	-805.01749	19724.218
17000	197.14427	-827.88636	4.3066096	-823.57975	1507.5636	1.2810929	-809.37857	15092.429
18000	177.55336	-827.45131	3.8786468	-823.57266	1507.6298	1.2810367	-810.0826	14336.054
19000	184.61401	-827.60979	4.0328864	-823.57691	1507.6996	1.2809773	-808.19111	16349.921
