Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1155.2104	7.6004965	-1147.6099	2409.211	1.2019385	-1137.0832	7000.4522
1000	139.45865	-1151.1212	3.5331832	-1147.588	2409.2123	1.2019379	-1147.8501	-174.33186
2000	165.60533	-1151.7902	4.1956092	-1147.5946	2409.2164	1.2019358	-1144.6154	1981.2267
3000	154.24103	-1151.5005	3.9076948	-1147.5929	2409.2229	1.2019326	-1136.609	7304.4504
4000	155.40863	-1151.5298	3.9372758	-1147.5926	2409.2318	1.2019281	-1140.2151	4906.1142
5000	170.70821	-1151.9191	4.3248905	-1147.5942	2409.2434	1.2019224	-1137.7455	6549.4776
6000	158.12286	-1151.5959	4.0060409	-1147.5898	2409.2577	1.2019152	-1144.5333	2032.6391
7000	163.42305	-1151.7318	4.1403211	-1147.5914	2409.2745	1.2019068	-1139.5092	5374.7005
8000	157.86292	-1151.5902	3.9994551	-1147.5907	2409.2941	1.2018971	-1139.0544	5676.6697
9000	157.62013	-1151.5837	3.9933042	-1147.5904	2409.3163	1.201886	-1140.6106	4641.4791
10000	150.35526	-1151.3968	3.8092487	-1147.5876	2409.3411	1.2018736	-1137.5951	6644.8879
11000	159.92824	-1151.6389	4.05178	-1147.5871	2409.3684	1.20186	-1136.2762	7521.5553
12000	160.6259	-1151.6565	4.0694552	-1147.587	2409.3982	1.2018451	-1137.8816	6453.8057
13000	165.01158	-1151.766	4.1805665	-1147.5855	2409.4304	1.201829	-1140.3504	4811.0527
14000	181.22143	-1152.1781	4.5912429	-1147.5869	2409.4652	1.2018117	-1142.1264	3630.9343
15000	161.64368	-1151.6782	4.0952407	-1147.583	2409.5025	1.2017931	-1134.3839	8776.6318
16000	178.07282	-1152.0943	4.5114728	-1147.5828	2409.5425	1.2017732	-1137.9837	6382.7808
17000	166.40252	-1151.7954	4.2158059	-1147.5796	2409.585	1.2017519	-1145.2464	1551.3632
18000	176.50244	-1152.0494	4.4716872	-1147.5777	2409.6301	1.2017294	-1146.6392	624.05271
19000	162.36196	-1151.6922	4.1134383	-1147.5788	2409.6776	1.2017058	-1143.6674	2600.6856
20000	176.2665	-1152.0431	4.4657096	-1147.5774	2409.7274	1.2016809	-1136.236	7540.6514
21000	172.91383	-1151.9555	4.38077	-1147.5747	2409.7797	1.2016549	-1151.1115	-2351.4562
22000	173.35497	-1151.9649	4.3919462	-1147.573	2409.8342	1.2016277	-1142.3593	3466.2925
23000	171.8328	-1151.9258	4.353382	-1147.5724	2409.891	1.2015994	-1137.1049	6959.134
24000	177.65108	-1152.0719	4.500788	-1147.5711	2409.95	1.20157	-1138.6566	5926.5693
25000	165.06554	-1151.7478	4.1819336	-1147.5658	2410.0111	1.2015395	-1138.4586	6054.4785
26000	169.07318	-1151.8499	4.2834672	-1147.5664	2410.0744	1.2015079	-1140.2211	4883.022
27000	175.27385	-1152.001	4.440561	-1147.5605	2410.1397	1.2014754	-1142.2656	3519.8214
28000	164.88496	-1151.7358	4.1773584	-1147.5585	2410.2071	1.2014418	-1145.2334	1545.5769
