Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-829.94014	6.5534894	-823.38665	1602.4362	1.2052455	-818.56437	4821.4971
1000	157.37769	-826.80604	3.4379101	-823.36813	1602.4367	1.2052451	-824.75516	-1386.8016
2000	151.60906	-826.68	3.3118945	-823.3681	1602.4384	1.2052438	-814.37754	8989.0945
3000	174.1536	-827.16974	3.8043792	-823.36536	1602.4417	1.2052413	-819.59149	3773.2443
4000	183.52508	-827.37415	4.0090989	-823.36505	1602.4465	1.2052377	-814.37602	8987.5087
5000	175.24198	-827.19098	3.8281547	-823.36283	1602.4528	1.205233	-819.13916	4222.946
6000	184.67099	-827.39818	4.0341311	-823.36404	1602.4603	1.2052273	-815.66855	7694.1293
7000	167.80971	-827.02665	3.6657973	-823.36086	1602.4692	1.2052207	-823.04767	313.1293
8000	175.19448	-827.18711	3.8271172	-823.36	1602.4793	1.2052131	-812.55616	10801.799
9000	184.38506	-827.38751	4.027885	-823.35962	1602.4909	1.2052043	-823.57963	-219.96621
10000	185.08271	-827.40838	4.0431253	-823.36525	1602.504	1.2051945	-814.6549	8708.5754
11000	171.17682	-827.09928	3.7393516	-823.35993	1602.5182	1.2051838	-817.43415	5924.5136
12000	187.50188	-827.45371	4.0959718	-823.35774	1602.5337	1.2051721	-814.43786	8917.8903
13000	172.5452	-827.12493	3.7692438	-823.35568	1602.5504	1.2051596	-822.51914	836.34809
14000	178.65648	-827.25755	3.9027444	-823.35481	1602.5682	1.2051462	-817.85422	5499.2395
15000	188.79652	-827.47993	4.1242533	-823.35568	1602.5872	1.2051319	-815.34784	8005.7821
16000	181.09025	-827.30789	3.9559102	-823.35198	1602.6075	1.2051166	-819.15268	4198.1653
17000	183.14142	-827.35287	4.0007178	-823.35215	1602.6292	1.2051003	-822.54417	807.74888
18000	191.57512	-827.53562	4.1849517	-823.35066	1602.6523	1.205083	-820.02364	3326.0322
19000	182.5438	-827.33554	3.9876629	-823.34788	1602.6766	1.2050647	-815.50699	7838.4373
20000	193.83676	-827.58333	4.2343571	-823.34898	1602.7022	1.2050454	-823.98655	-637.36893
21000	171.48053	-827.09372	3.7459861	-823.34773	1602.729	1.2050253	-817.89311	5452.7423
22000	170.80124	-827.07879	3.7311471	-823.34764	1602.7569	1.2050043	-820.19625	3150.2523
23000	168.93118	-827.03263	3.6902956	-823.34233	1602.786	1.2049824	-824.51409	-1171.3167
24000	198.15144	-827.67295	4.3286112	-823.34434	1602.8163	1.2049596	-821.17933	2164.1401
25000	175.67692	-827.17897	3.8376561	-823.34131	1602.8478	1.204936	-819.39669	3942.9642
26000	183.24424	-827.34177	4.0029639	-823.3388	1602.8803	1.2049116	-820.22015	3117.2866
27000	192.7035	-827.54522	4.2096012	-823.33562	1602.9139	1.2048863	-823.30554	30.064658
28000	199.32123	-827.69055	4.3541651	-823.33639	1602.9487	1.2048602	-821.37296	1962.4768
29000	189.0851	-827.46079	4.1305572	-823.33023	1602.9846	1.2048332	-822.25196	1077.728
30000	186.6489	-827.4073	4.0773387	-823.32996	1603.0217	1.2048053	-814.80139	8524.0758
31000	194.70026	-827.58137	4.2532202	-823.32814	1603.0599	1.2047765	-820.9462	2380.6339
32000	174.63252	-827.14042	3.8148413	-823.32558	1603.0994	1.2047468	-819.93452	3389.1078
33000	193.28749	-827.544	4.2223584	-823.32164	1603.1401	1.2047163	-823.98267	-660.63753
34000	189.67507	-827.46639	4.1434452	-823.32295	1603.1819	1.2046849	-823.28948	33.446797
35000	204.20608	-827.78361	4.4608745	-823.32274	1603.2246	1.2046528	-819.06149	4258.4569
36000	179.09841	-827.22409	3.9123984	-823.31169	1603.2684	1.2046199	-820.60117	2708.67
37000	174.26953	-827.11448	3.8069116	-823.30757	1603.3132	1.2045863	-820.11587	3189.4333
38000	171.02791	-827.04597	3.7360986	-823.30987	1603.359	1.2045518	-815.31187	7992.0987
39000	189.1181	-827.43395	4.1312781	-823.30267	1603.4059	1.2045166	-820.48393	2816.5737
40000	181.8517	-827.27417	3.9725439	-823.30163	1603.4541	1.2044804	-817.73678	5560.4129
41000	191.0984	-827.4778	4.1745377	-823.30327	1603.5036	1.2044432	-817.38896	5909.416
42000	193.68077	-827.52986	4.2309496	-823.29891	1603.5543	1.2044051	-820.96086	2336.046
43000	179.95671	-827.22401	3.931148	-823.29287	1603.6063	1.2043661	-819.62014	3669.4508
44000	193.60077	-827.51648	4.2292018	-823.28728	1603.6595	1.2043261	-821.63734	1648.414
45000	178.27161	-827.18172	3.8943371	-823.28738	1603.7138	1.2042853	-818.76858	4514.4678
46000	192.09634	-827.4793	4.1963378	-823.28296	1603.7694	1.2042436	-815.64326	7632.1082
47000	185.44883	-827.33149	4.0511232	-823.28037	1603.8264	1.2042008	-817.03649	6237.4541
48000	179.78565	-827.20033	3.9274112	-823.27292	1603.8848	1.2041569	-824.19749	-923.58265
49000	201.88662	-827.68487	4.4102061	-823.27467	1603.9443	1.2041122	-821.9999	1273.3635
50000	195.10672	-827.53228	4.2620994	-823.27018	1604.0051	1.2040666	-817.62084	5642.9002
