Step	Temp	PotEng	KinEng	TotEng	Volume	Density	Enthalpy	Press
0	300	-1152.7482	7.6004965	-1145.1477	2409.211	1.2019385	-1129.6094	10333.324
1000	142.86447	-1148.7496	3.6194697	-1145.1302	2409.2133	1.2019374	-1137.0828	5351.6327
2000	155.6814	-1149.0744	3.9441865	-1145.1302	2409.2199	1.2019341	-1134.4154	7125.5414
3000	164.75112	-1149.3045	4.1739677	-1145.1305	2409.231	1.2019285	-1130.7379	9571.3386
4000	170.21798	-1149.4416	4.3124705	-1145.1291	2409.2465	1.2019208	-1133.0953	8002.6285
5000	180.01167	-1149.6935	4.5605937	-1145.1329	2409.2668	1.2019107	-1129.933	10108.021
6000	185.55449	-1149.8313	4.7010208	-1145.1303	2409.292	1.2018981	-1125.1199	13306.867
7000	189.6735	-1149.9343	4.805376	-1145.1289	2409.3214	1.2018834	-1127.7109	11582.785
8000	190.12648	-1149.9445	4.8168523	-1145.1276	2409.3555	1.2018664	-1131.0571	9356.6453
9000	173.29325	-1149.5173	4.3903825	-1145.1269	2409.3944	1.201847	-1127.0663	12009.793
10000	199.45865	-1150.1828	5.0532825	-1145.1295	2409.4379	1.2018253	-1128.4599	11084.612
11000	190.45693	-1149.9539	4.8252242	-1145.1286	2409.4863	1.2018012	-1133.5834	7676.9351
12000	185.14236	-1149.818	4.6905797	-1145.1274	2409.5395	1.2017747	-1137.641	4977.936
13000	204.25904	-1150.3035	5.1749004	-1145.1286	2409.5975	1.2017457	-1126.6009	12319.397
14000	192.13842	-1149.9908	4.8678246	-1145.123	2409.6602	1.2017144	-1140.0192	3393.4639
15000	175.62124	-1149.5731	4.4493622	-1145.1238	2409.7275	1.2016809	-1123.2961	14512.762
16000	188.18113	-1149.8893	4.7675669	-1145.1217	2409.7996	1.2016449	-1138.0027	4733.1476
17000	203.55792	-1150.2812	5.1571376	-1145.1241	2409.8766	1.2016065	-1130.9288	9437.5555
18000	198.28284	-1150.1461	5.0234936	-1145.1226	2409.9588	1.2015655	-1136.5251	5715.7828
19000	191.15428	-1149.9605	4.8428915	-1145.1176	2410.0458	1.2015222	-1127.3283	11826.142
20000	182.23494	-1149.7323	4.6169202	-1145.1154	2410.1377	1.2014764	-1131.1338	9294.5094
21000	190.27038	-1149.9368	4.8204979	-1145.1163	2410.2344	1.2014282	-1132.4919	8391.9089
22000	185.48273	-1149.8117	4.6992027	-1145.1125	2410.3357	1.2013777	-1130.5858	9656.0381
23000	196.88311	-1150.0996	4.9880314	-1145.1116	2410.4417	1.2013248	-1141.0561	2695.6396
24000	206.09808	-1150.3321	5.2214924	-1145.1106	2410.5518	1.20127	-1139.0718	4013.671
25000	204.75246	-1150.2992	5.1874011	-1145.1118	2410.6658	1.2012132	-1124.7095	13559.79
26000	193.6649	-1150.0135	4.9064981	-1145.107	2410.784	1.2011543	-1128.307	11165.081
27000	218.30599	-1150.6381	5.5307796	-1145.1073	2410.9062	1.2010934	-1138.7606	4217.7194
28000	224.94996	-1150.8049	5.6991047	-1145.1058	2411.0321	1.2010307	-1134.1292	7294.1008
29000	209.65031	-1150.4117	5.3114881	-1145.1002	2411.1619	1.200966	-1123.6686	14240.937
30000	211.86011	-1150.4657	5.3674734	-1145.0983	2411.296	1.2008992	-1136.7075	5575.2414
31000	202.05558	-1150.2168	5.1190758	-1145.0977	2411.4338	1.2008306	-1133.2411	7877.6254
32000	206.17918	-1150.3193	5.2235472	-1145.0958	2411.5757	1.2007599	-1140.8082	2848.5454
33000	193.5194	-1149.9929	4.9028117	-1145.0901	2411.7219	1.2006872	-1131.7659	8851.6466
34000	202.51287	-1150.2224	5.1306613	-1145.0918	2411.8717	1.2006126	-1133.3859	7776.1032
35000	196.18027	-1150.0594	4.9702248	-1145.0891	2412.0254	1.2005361	-1143.2271	1236.8555
36000	183.02957	-1149.7199	4.637052	-1145.0829	2412.1828	1.2004577	-1124.1493	13904.15
37000	208.61765	-1150.3693	5.2853256	-1145.0839	2412.3444	1.2003773	-1136.6734	5585.9111
38000	212.10395	-1150.4517	5.3736511	-1145.0781	2412.51	1.2002949	-1139.0492	4003.8258
39000	198.7291	-1150.1083	5.0347993	-1145.0735	2412.6796	1.2002106	-1138.0259	4680.0503
40000	193.6333	-1149.9789	4.9056974	-1145.0732	2412.8531	1.2001243	-1129.3774	10422.287
41000	214.90003	-1150.516	5.4444898	-1145.0715	2413.0304	1.200036	-1141.9246	2089.4581
42000	202.49465	-1150.199	5.1301997	-1145.0688	2413.2116	1.199946	-1135.9955	6023.9223
43000	205.16619	-1150.2625	5.197883	-1145.0646	2413.3967	1.1998539	-1141.9444	2071.4042
44000	199.58264	-1150.1164	5.056424	-1145.06	2413.5858	1.1997599	-1121.5681	15594.291
45000	195.35463	-1150.008	4.9493073	-1145.0587	2413.7789	1.1996639	-1141.5332	2340.1051
46000	206.6648	-1150.2912	5.2358503	-1145.0553	2413.9759	1.199566	-1135.5766	6291.1148
47000	222.66294	-1150.6961	5.641163	-1145.0549	2414.1768	1.1994662	-1137.9757	4698.1331
48000	205.70958	-1150.2598	5.2116497	-1145.0481	2414.3815	1.1993645	-1137.9254	4726.6277
49000	205.55585	-1150.2547	5.2077551	-1145.0469	2414.5902	1.1992608	-1138.1295	4589.9532
50000	217.06713	-1150.541	5.4993933	-1145.0416	2414.8029	1.1991552	-1135.5689	6284.962
51000	197.69564	-1150.0446	5.0086167	-1145.036	2415.0193	1.1990478	-1130.2472	9811.2039
52000	206.75614	-1150.2711	5.2381643	-1145.0329	2415.2395	1.1989384	-1133.5106	7643.48
53000	215.80097	-1150.4972	5.467315	-1145.0299	2415.4635	1.1988273	-1134.313	7108.5201
54000	201.32789	-1150.1258	5.1006397	-1145.0251	2415.6909	1.1987144	-1134.0786	7260.1362
55000	199.6427	-1150.079	5.0579455	-1145.0211	2415.9221	1.1985997	-1137.639	4895.6023
56000	195.95468	-1149.9808	4.9645097	-1145.0162	2416.1572	1.1984831	-1131.1021	9226.6058
57000	197.02122	-1150.0065	4.9915304	-1145.015	2416.3958	1.1983647	-1146.1935	-781.42313
58000	209.22822	-1150.3113	5.3007944	-1145.0105	2416.6381	1.1982446	-1125.7647	12759.503
59000	191.14258	-1149.8473	4.8425951	-1145.0048	2416.8844	1.1981225	-1133.9534	7326.0752
60000	204.18964	-1150.1748	5.1731422	-1145.0017	2417.1347	1.1979984	-1139.9181	3369.6009
61000	192.39254	-1149.8728	4.8742627	-1144.9985	2417.3887	1.1978725	-1132.0727	8566.8463
62000	206.92018	-1150.2402	5.2423204	-1144.9979	2417.6466	1.1977447	-1138.0298	4617.7692
63000	217.54313	-1150.5026	5.5114527	-1144.9912	2417.9083	1.1976151	-1130.7139	9460.519
64000	203.41519	-1150.1365	5.1535216	-1144.983	2418.1738	1.1974836	-1128.8402	10695.538
65000	199.3068	-1150.0305	5.0494355	-1144.9811	2418.443	1.1973503	-1130.655	9490.7661
66000	201.14757	-1150.0709	5.0960714	-1144.9748	2418.716	1.1972152	-1135.2143	6465.4521
67000	202.08027	-1150.0921	5.1197014	-1144.9724	2418.9929	1.1970781	-1135.2652	6429.4088
68000	214.67859	-1150.4068	5.4388795	-1144.9679	2419.2738	1.1969391	-1132.7166	8113.4816
69000	200.07382	-1150.0283	5.068868	-1144.9595	2419.5583	1.1967984	-1135.2081	6457.1611
70000	204.29662	-1150.1334	5.1758525	-1144.9575	2419.8471	1.1966555	-1132.4106	8307.3161
71000	196.12961	-1149.9202	4.9689414	-1144.9513	2420.1398	1.1965108	-1137.8928	4672.8233
72000	207.96054	-1150.2161	5.268678	-1144.9474	2420.4362	1.1963643	-1127.4343	11592.565
73000	204.40625	-1150.1223	5.1786299	-1144.9436	2420.7366	1.1962159	-1130.7368	9402.8944
74000	187.50023	-1149.6884	4.7503162	-1144.9381	2421.0409	1.1960655	-1133.4995	7569.694
75000	207.036	-1150.179	5.2452546	-1144.9337	2421.3487	1.1959134	-1139.5029	3593.5403
76000	203.1084	-1150.0728	5.145749	-1144.927	2421.6602	1.1957596	-1126.4806	12204.187
77000	216.60955	-1150.4141	5.4878005	-1144.9263	2421.9759	1.1956038	-1137.2379	5086.0228
78000	204.26865	-1150.0921	5.175144	-1144.917	2422.2953	1.1954461	-1138.2795	4390.2237
79000	219.08176	-1150.4645	5.5504339	-1144.9141	2422.6184	1.1952867	-1123.5369	14137.598
80000	215.59151	-1150.3719	5.4620083	-1144.9099	2422.9455	1.1951253	-1142.9505	1295.6446
81000	217.13867	-1150.4043	5.5012057	-1144.903	2423.2769	1.1949619	-1129.0857	10457.839
82000	205.64869	-1150.1072	5.2101071	-1144.8971	2423.6124	1.1947964	-1132.3239	8311.7741
83000	197.4747	-1149.894	5.0030192	-1144.8909	2423.952	1.194629	-1124.7046	13342.701
84000	224.49466	-1150.5752	5.6875696	-1144.8876	2424.2959	1.1944596	-1138.3585	4315.0146
85000	217.02029	-1150.3821	5.4982065	-1144.8839	2424.644	1.1942881	-1129.5158	10155.046
86000	219.56181	-1150.4386	5.5625958	-1144.876	2424.9963	1.1941146	-1137.8813	4621.3639
87000	223.61893	-1150.5382	5.6653831	-1144.8729	2425.3529	1.193939	-1133.7258	7363.6683
88000	214.76633	-1150.3074	5.4411026	-1144.8663	2425.7138	1.1937614	-1129.6193	10070.569
89000	225.41709	-1150.5734	5.7109392	-1144.8625	2426.0787	1.1935818	-1137.2406	5033.4659
90000	214.94894	-1150.301	5.4457289	-1144.8552	2426.4478	1.1934003	-1131.6048	8749.2238
91000	209.20913	-1150.1479	5.3003108	-1144.8476	2426.8212	1.1932167	-1135.1924	6374.3304
92000	220.23471	-1150.4258	5.5796438	-1144.8461	2427.1987	1.1930311	-1133.628	7405.0087
93000	204.62827	-1150.0244	5.1842549	-1144.8401	2427.5803	1.1928436	-1132.4772	8159.4131
94000	209.52687	-1150.1424	5.3083608	-1144.8341	2427.966	1.1926541	-1130.1922	9661.9119
95000	201.67203	-1149.937	5.1093586	-1144.8277	2428.3559	1.1924625	-1132.494	8137.4786
96000	208.44887	-1150.1041	5.2810497	-1144.8231	2428.7498	1.1922692	-1138.4494	4204.5317
97000	200.94837	-1149.9074	5.0910247	-1144.8164	2429.1475	1.1920739	-1136.9932	5159.8827
98000	209.29727	-1150.1142	5.302544	-1144.8116	2429.5493	1.1918768	-1123.7071	13917.509
99000	212.76	-1150.1966	5.3902721	-1144.8064	2429.9552	1.1916777	-1131.8306	8555.5008
100000	212.94146	-1150.1974	5.3948694	-1144.8026	2430.365	1.1914768	-1138.9362	3867.2939
101000	216.91671	-1150.2939	5.4955824	-1144.7984	2430.7789	1.1912739	-1134.364	6877.4936
102000	210.44274	-1150.1228	5.3315643	-1144.7913	2431.1969	1.1910691	-1139.0021	3815.1352
103000	212.25382	-1150.1619	5.377448	-1144.7845	2431.619	1.1908623	-1127.1002	11652.045
104000	219.90361	-1150.3564	5.5712554	-1144.7851	2432.0453	1.1906536	-1134.6511	6676.0367
105000	220.12521	-1150.354	5.5768695	-1144.7771	2432.4758	1.1904429	-1139.8764	3227.9277
106000	200.07663	-1149.8358	5.0689391	-1144.7669	2432.9102	1.1902303	-1132.8711	7833.897
107000	211.96592	-1150.1345	5.3701542	-1144.7644	2433.3487	1.1900159	-1143.9232	553.88011
108000	222.57562	-1150.4028	5.6389508	-1144.7638	2433.7913	1.1897994	-1140.7976	2610.9448
109000	211.83498	-1150.1241	5.3668367	-1144.7572	2434.238	1.1895811	-1128.2373	10873.188
110000	209.50169	-1150.0576	5.3077228	-1144.7499	2434.6885	1.189361	-1130.9039	9111.5522
111000	213.32823	-1150.1488	5.4046682	-1144.7441	2435.1429	1.1891391	-1135.4576	6109.9548
112000	215.90131	-1150.2127	5.4698573	-1144.7429	2435.6011	1.1889153	-1134.3946	6807.2682
113000	229.83146	-1150.5599	5.8227773	-1144.7371	2436.063	1.1886899	-1124.1922	13512.23
114000	216.84929	-1150.2201	5.4938743	-1144.7262	2436.529	1.1884626	-1132.746	7877.7743
115000	211.51393	-1150.0838	5.3587029	-1144.7251	2436.999	1.1882334	-1133.1901	7583.5296
116000	199.55783	-1149.7721	5.0557953	-1144.7163	2437.4729	1.1880023	-1130.0118	9665.4758
117000	207.48878	-1149.9701	5.2567258	-1144.7134	2437.951	1.1877694	-1132.9177	7751.8753
118000	215.58451	-1150.1746	5.4618312	-1144.7128	2438.433	1.1875346	-1131.9154	8408.5264
119000	215.09386	-1150.1554	5.4494003	-1144.706	2438.9187	1.1872981	-1133.5009	7360.8941
120000	213.27446	-1150.1014	5.4033061	-1144.6981	2439.4084	1.1870597	-1132.7148	7870.4887
121000	218.28326	-1150.2244	5.5302039	-1144.6942	2439.902	1.1868196	-1134.7912	6502.8682
122000	226.23369	-1150.4202	5.731628	-1144.6885	2440.3993	1.1865777	-1126.3069	12067.954
123000	214.89387	-1150.1275	5.4443337	-1144.6832	2440.9006	1.1863341	-1136.277	5517.719
124000	222.90178	-1150.3295	5.647214	-1144.6822	2441.4058	1.1860885	-1132.2143	8182.0762
125000	202.7819	-1149.8099	5.1374772	-1144.6724	2441.9151	1.1858412	-1134.8725	6429.8963
126000	214.64352	-1150.1087	5.4379911	-1144.6708	2442.4286	1.1855919	-1131.1064	8897.9351
127000	212.46984	-1150.0498	5.382921	-1144.6669	2442.946	1.1853407	-1136.1658	5575.3002
128000	202.59252	-1149.7899	5.1326791	-1144.6572	2443.4673	1.1850879	-1131.9718	8317.7542
129000	213.58978	-1150.0704	5.4112946	-1144.6592	2443.993	1.184833	-1134.4652	6682.682
130000	219.44752	-1150.2109	5.5597005	-1144.6512	2444.5228	1.1845762	-1134.4966	6655.4892
131000	203.99767	-1149.8181	5.1682786	-1144.6499	2445.0563	1.1843177	-1140.6647	2611.3863
132000	213.68667	-1150.0573	5.4137493	-1144.6435	2445.5935	1.1840576	-1142.7225	1258.5457
133000	217.54102	-1150.1496	5.5113992	-1144.6382	2446.1348	1.1837955	-1131.6978	8475.7484
134000	213.64115	-1150.0469	5.4125959	-1144.6343	2446.6803	1.1835316	-1139.451	3394.2102
135000	210.44995	-1149.9612	5.331747	-1144.6295	2447.2295	1.183266	-1134.2583	6789.8978
136000	206.38757	-1149.8561	5.2288267	-1144.6273	2447.783	1.1829985	-1138.2008	4206.4405
137000	223.12358	-1150.2765	5.6528334	-1144.6236	2448.3403	1.1827292	-1130.6842	9121.8941
138000	203.91939	-1149.7843	5.1662953	-1144.618	2448.9015	1.1824581	-1122.9709	14162.448
139000	208.32473	-1149.8944	5.2779046	-1144.6165	2449.4665	1.1821854	-1135.2974	6095.5524
140000	214.16188	-1150.0361	5.4257887	-1144.6103	2450.0352	1.181911	-1139.9725	3032.8213
141000	212.69006	-1149.9947	5.3885001	-1144.6062	2450.6077	1.1816348	-1130.0998	9484.1208
142000	208.09656	-1149.8722	5.272124	-1144.6001	2451.1844	1.1813569	-1136.5402	5268.2576
143000	230.30145	-1150.4349	5.8346846	-1144.6002	2451.7647	1.1810773	-1130.0133	9532.2046
144000	211.01016	-1149.9404	5.34594	-1144.5945	2452.3486	1.180796	-1133.4224	7298.9653
145000	218.66472	-1150.1293	5.5398681	-1144.5894	2452.9361	1.1805132	-1126.9496	11521.717
146000	226.19906	-1150.3191	5.7307506	-1144.5883	2453.5272	1.1802288	-1135.148	6164.6105
147000	241.56619	-1150.7044	6.1200767	-1144.5843	2454.1219	1.1799428	-1139.3224	3435.237
148000	212.6537	-1149.9658	5.387579	-1144.5782	2454.7198	1.1796554	-1134.7638	6405.7695
149000	228.69487	-1150.3681	5.7939818	-1144.5741	2455.3212	1.1793665	-1141.1821	2213.3865
150000	247.10759	-1150.8344	6.260468	-1144.5739	2455.926	1.1790761	-1140.197	2855.3807
151000	211.77104	-1149.9302	5.3652169	-1144.565	2456.5343	1.1787841	-1126.1469	12012.504
152000	205.29098	-1149.7635	5.2010445	-1144.5625	2457.1462	1.1784905	-1146.9111	-1531.4204
153000	215.28248	-1150.0148	5.4541792	-1144.5606	2457.7621	1.1781952	-1138.0687	4231.9302
154000	219.89451	-1150.1287	5.5710248	-1144.5577	2458.3815	1.1778983	-1138.4738	3965.0074
155000	215.30519	-1150.0069	5.4547545	-1144.5522	2459.0045	1.1775999	-1130.6285	9072.0581
156000	209.25219	-1149.8486	5.3014019	-1144.5472	2459.6314	1.1772998	-1138.9534	3643.7475
157000	214.50516	-1149.9781	5.4344858	-1144.5436	2460.2621	1.176998	-1138.1619	4155.9235
158000	225.1215	-1150.2478	5.7034506	-1144.5443	2460.8963	1.1766946	-1127.3726	11179.73
159000	221.23668	-1150.1477	5.6050288	-1144.5426	2461.5345	1.1763896	-1138.9477	3641.6474
160000	204.39115	-1149.7165	5.1782474	-1144.5382	2462.1766	1.1760828	-1149.3963	-3161.1842
161000	208.70605	-1149.8198	5.2875654	-1144.5323	2462.8224	1.1757744	-1136.4192	5277.8801
162000	208.16058	-1149.8033	5.2737458	-1144.5295	2463.472	1.1754643	-1131.5721	8427.1379
163000	241.73911	-1150.6549	6.1244574	-1144.5304	2464.1252	1.1751528	-1128.2497	10585.738
164000	220.66476	-1150.1125	5.5905392	-1144.522	2464.7824	1.1748394	-1138.1014	4173.5092
165000	219.17686	-1150.0732	5.5528433	-1144.5204	2465.4429	1.1745247	-1143.4719	681.37689
166000	225.92593	-1150.2416	5.7238308	-1144.5178	2466.1069	1.1742084	-1132.7082	7672.4084
167000	224.97215	-1150.2137	5.6996668	-1144.5141	2466.7744	1.1738907	-1124.3409	13102.559
168000	230.06627	-1150.3417	5.8287262	-1144.513	2467.4457	1.1735713	-1129.2616	9903.1057
169000	223.69594	-1150.1783	5.6673341	-1144.511	2468.1208	1.1732503	-1134.7839	6314.2944
170000	232.54656	-1150.4008	5.8915643	-1144.5093	2468.7996	1.1729277	-1132.5564	7757.0596
